datasource	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes	n_genes
PPI_Hub_Proteins	MDM2	5/197	0.0017822285873814482	0.09802257230597966	5.768343331795108	36.51298270888892	PTPRD;MDC1;RYR2;PPM1D;ARHGEF6	5
PPI_Hub_Proteins	PRKCA	8/547	0.002813490946887977	0.09847218314107918	3.323915572544457	19.52245051300085	SEMA5A;GRM5;PLCB3;TRPC3;NF1;PDE3A;NOS1;FLNC	8
PPI_Hub_Proteins	RB1	5/209	0.0023058115253717397	0.09863749302979109	5.437146585471944	33.01610805106269	CENPF;CUX1;NCOA6;BDP1;SMARCA4	5
PPI_Hub_Proteins	GSK3B	9/696	0.0035091999243701618	0.10392630545250095	2.9388714733542316	16.611580748222725	MDC1;GRM5;AHNAK;CUX1;ASXL2;IGF2BP1;IRS2;NFRKB;ARHGEF6	9
Reactome_2016	L1CAM interactions_Homo sapiens_R-HSA-373760	4/96	8.539658323397462e-4	0.10888064362331763	9.469696969696969	66.90927437448802	SPTA1;SCN7A;LAMB1;SCN3A	4
GO_Biological_Process_2018	calcium-mediated signaling using intracellular calcium source (GO:0035584)	3/18	6.402806649405614e-5	0.1089117411063895	37.878787878787875	365.76473605170776	RYR2;GRM5;KDR	3
GO_Biological_Process_2018	positive regulation of dendrite morphogenesis (GO:0050775)	3/16	4.42215235401176e-5	0.11283121731261006	42.61363636363636	427.2570566541878	PTPRD;RELN;CUX1	3
PPI_Hub_Proteins	GRIN1	4/149	0.004250589571268994	0.11689121320989733	6.1012812690665035	33.31725187928847	GRM5;NF1;NOS1;FLNC	4
KEA_2015	CDK1	8/494	0.0014941049201819259	0.12789538116757287	3.68052999631947	23.94636719557827	GRM5;AHNAK;CUX1;ASXL2;EP400;NF1;IRS2;NFRKB	8
KEA_2015	PRKG1	4/106	0.0012351802641447135	0.13216428826348434	8.576329331046312	57.431718324901595	RYR2;PLCB3;TRPC3;KIAA1244	4
PPI_Hub_Proteins	CAMK2A	4/160	0.0054649512605630095	0.14026708235445057	5.681818181818182	29.59886406740409	RYR2;GRM5;PLCB3;NOS1	4
KEA_2015	PRKACA	8/393	3.381273491118899e-4	0.1447185054198889	4.626416840157298	36.974730330427086	RYR2;GRM5;PLCB3;AHNAK;CUX1;PDE3A;ETV1;NOS1	8
PPI_Hub_Proteins	PTPN6	4/173	0.007175706441675108	0.1625086458849951	5.254860746190225	25.943531599648704	PLCB3;KDR;IRS2;NOS1	4
KEA_2015	AKT1	5/210	0.00235398982516289	0.16791794086161949	5.411255411255411	32.74698913698107	RYR2;PLCB3;PDE3A;IRS2;FLNC	5
PPI_Hub_Proteins	CALM3	4/172	0.0070329925398383885	0.16923138298986123	5.285412262156448	26.20054430440579	GRM5;PLCB3;MYO10;NOS1	4
KEA_2015	RPS6KA3	6/332	0.0034641134634225217	0.18533007029310491	4.107338444687842	23.269298468464342	RYR2;PLCB3;AHNAK;IRS2;ETV1;KIAA1244	6
BioCarta_2016	Actions of Nitric Oxide in the Heart_Homo sapiens_h_no1Pathway	3/42	8.346502829277348e-4	0.19781211705387314	16.233766233766232	115.07301531956553	RYR2;KDR;PDE3A	3
