datasource	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes	n_genes
GO_Biological_Process_2018	nervous system development (GO:0007399)	60/456	1.359871126600569e-7	3.469711179521352e-4	2.027410591192928	32.05479222194647	CHRM2;PCDHGB7;CHD7;ATN1;NR2E1;SALL1;SALL3;PCDHGA7;TRPC5;SZT2;PCDHGA6;PROP1;PCDHGA5;MAP1S;PCDHGA2;LIG4;NAV2;GFRA3;VCAN;CYP26C1;PAX8;ADORA2A;IL1RAPL2;MPPED2;HAP1;SHANK3;SHANK1;NOTCH2;GPM6A;GSTP1;CRMP1;SPG7;SNTG2;RELN;PCDHA1;GBX2;ERBB3;NTF3;PCDHA5;PCDHA4;BPNT1;PCDHA2;MARK4;PCDHA6;MBD5;STIL;JAG1;STAT3;SLC4A10;INHBA;PCDHB11;PCDHGA11;NELL1;LHX1;NF1;NMUR2;DCHS1;FAT4;PCDHB8;SDK2	60
PPI_Hub_Proteins	GSK3B	78/696	1.5752990212796985e-6	6.064901231926839e-4	1.7267945380160459	23.07181483928042	CHRM2;DIDO1;CDKN1A;DOCK7;ATN1;JMJD1C;TCF20;ARID4B;CHD4;BRCA1;YBX1;MKI67;AFF4;GLI3;MYLK;EIF4ENIF1;CCND2;ZMYM3;EXO1;TLK2;FBXO4;CIC;LBR;ARHGEF11;REXO1;ARHGEF12;LIG1;KDM2B;MAP1S;COBL;SOX11;ANK2;WRNIP1;CBFA2T2;ARID1A;SRCIN1;ANK1;MAPK8IP1;ATXN2L;RBL1;KCNMA1;GEMIN4;AMPH;TP53;NOTCH2;GTF3C1;OPRD1;MYCBP2;CTR9;DDX20;HSD17B4;PHF21A;HDAC6;BCLAF1;BAG3;MAP2;CALD1;DEAF1;ADRBK1;IGF2BP1;FLNA;RREB1;DYNC1I1;SMAD4;STAT1;STAT3;YLPM1;SLC4A10;NFATC1;SNCAIP;APC;KANSL1;BCL3;NMT1;ZYX;CTNNB1;IGSF9B;TJP2	78
PPI_Hub_Proteins	CRK	33/215	3.4653597345234297e-6	6.670817488957602e-4	2.364998029168309	29.734396794380753	RET;DOCK3;FLT1;FASLG;CELSR2;AGPAT4;GHR;SOCS1;PCDHA1;ERBB3;ERBB2;PCDHA5;FLNA;ABL2;PCDHA2;CSMD2;AP2M1;TNS1;EPHB3;PCDHA6;MAP4K1;ARHGEF11;MAP2K4;CD93;BMX;SRCIN1;ARHGAP32;ZAP70;PPFIBP2;PAX7;CDH11;DOCK1;SHANK3	33
KEGG_2019_Human	Focal adhesion	31/199	4.968696628310805e-6	7.65179280759864e-4	2.400291132085698	29.31320260797659	FLT1;LAMA2;ITGB4;TNC;ARHGAP5;THBS2;ARHGAP35;THBS4;MYLK;RELN;CCND2;ERBB2;MYL10;FLNA;TNR;ITGA4;EGF;BRAF;COL1A2;COL2A1;PIK3CA;COL6A2;COL9A1;ZYX;CTNNB1;COL6A3;ITGA7;ITGA6;COL6A5;TLN1;DOCK1	31
GO_Biological_Process_2018	renal system development (GO:0072001)	16/60	8.877842782684559e-7	0.0011325907930009825	4.108885464817668	57.25541675744981	ITGB4;STAT1;GREB1L;LRP4;HNF1B;PCSK5;TGFBR1;PAX2;TBX18;PKHD1;BAG6;BMP4;SALL1;PAX8;LHX1;ITGA6	16
KEGG_2019_Human	Pancreatic cancer	16/75	2.0151407950839058e-5	0.00206887788295281	3.287108371854135	35.54099278404717	CDKN1A;RALBP1;SMAD4;RALB;EGF;STAT1;CDKN2A;STAT3;BRAF;TGFBR1;TGFBR2;IKBKB;PIK3CA;ERBB2;TP53;JAK1	16
WikiPathways_2019_Human	Focal Adhesion WP306	31/198	4.467183519284006e-6	0.002108510621102051	2.4124138145709795	29.717928547883655	FLT1;LAMA2;ITGB4;TNC;TESK2;ARHGAP5;THBS2;ARHGAP35;THBS4;MYLK;RELN;CCND2;ERBB2;MYL10;FLNA;TNR;ITGA4;EGF;BRAF;COL1A2;COL2A1;PIK3CA;COL5A3;COL6A2;COL5A2;ZYX;CTNNB1;ITGA7;ITGA6;TLN1;DOCK1	31
Reactome_2016	Interaction between L1 and Ankyrins_Homo sapiens_R-HSA-445095	10/29	8.207711998066175e-6	0.00251155987140825	5.313213963126295	62.220053972192545	SPTA1;SCN10A;SCN11A;SCN7A;ANK2;SCN4A;ANK3;SCN2A;SPTAN1;ANK1	10
PPI_Hub_Proteins	PIK3R1	39/301	2.9259818756417213e-5	0.002816257555305157	1.9964269077394814	20.841290147827127	RET;LTK;DOCK3;FLT1;FASLG;BRCA1;MYLK;GHR;PSMB5;SOCS1;ERBB3;PCBP2;ERBB2;PLCG2;FLNA;ABL2;ECT2;JAK1;MAP4K1;ARHGEF11;TUB;INSRR;ANK3;SYNJ2;MERTK;TGFBR1;TGFBR2;ARHGAP32;ZAP70;PIK3CA;AXL;ADAM12;CTNNB1;PRKCQ;TLN1;EZR;SHANK3;CD22;EPHA2	39
GO_Biological_Process_2018	homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	16/65	2.8255372724604035e-6	0.0028837433402730877	3.7928173521393864	48.460114359158936	PTPRT;AMIGO1;CELSR2;TRO;CDH6;CDH5;CDH4;CDH10;CDH11;CDH12;PLXNB3;CDH13;PLXNB2;CD226;CDH15;SDK2	16
PPI_Hub_Proteins	ERBB2	27/175	2.3654377216360193e-5	0.0030356450760995577	2.3772837332159367	25.322736885689068	ITGB4;DOCK7;PIK3C2A;HDAC6;FYB;PIK3R5;SOCS1;ERBB3;ERBB2;PLCG2;LRIG1;ABL2;PLCG1;SH2B2;JAK1;EGF;STAT1;STAT3;BMX;MAPK8IP1;ELF3;PIK3CA;MMP16;CDC37;PICK1;CTNNB1;TLN1	27
GO_Biological_Process_2018	cell junction assembly (GO:0034329)	15/60	4.674967021839696e-6	0.0034080509589211384	3.852080123266564	47.277690483052545	SMAD7;CDH6;CDH5;FLCN;CDH4;CDH10;CDH11;CDH12;FSCN1;CDH13;FLNA;CTNNB1;ITGA6;CDH15;TLN1	15
GO_Biological_Process_2018	extracellular matrix organization (GO:0030198)	34/230	5.779052051806402e-6	0.0036863128275460085	2.2777517250619685	27.47258058435543	COL18A1;LAMA2;COL14A1;ITGB4;COL11A1;SERPINE1;COL12A1;COL11A2;TNC;LOXL4;COL19A1;LOXL2;TNR;ADAMTS9;JAM2;ITGA4;TGFBR1;VCAN;COL1A2;COL2A1;BMP1;MMP16;COL5A3;COL6A2;COL7A1;PXDN;ADAM12;COL5A2;COL9A1;NF1;COL6A3;ITGA7;ITGA6;FBN1	34
KEGG_2019_Human	Human papillomavirus infection	41/330	4.92318583855884e-5	0.003790853095690307	1.914367091562777	18.9885490148126	PTGER4;NOTCH2;CDKN1A;LAMA2;ITGB4;TNC;FASLG;CHD4;THBS2;THBS4;IKBKB;RELN;CCND2;TNR;JAK1;APC2;MAGI1;TCF7L2;JAG1;ITGA4;STAT1;EGF;FZD7;SCRIB;WNT9A;HEYL;COL1A2;COL2A1;RBL1;PIK3CA;APC;COL6A2;IRF1;COL9A1;GNAS;CTNNB1;COL6A3;ITGA7;ITGA6;COL6A5;TP53	41
GO_Biological_Process_2018	protein complex subunit organization (GO:0071822)	13/46	4.6187266147375e-6	0.003928226985834244	4.354525356736115	53.497048871143086	COL14A1;COL11A1;COL12A1;COL11A2;LOXL4;TGFBR1;LOXL2;AFG3L2;COL1A2;COL2A1;COL5A3;COL5A2;NF1	13
KEGG_2019_Human	ECM-receptor interaction	16/82	6.402171412745143e-5	0.003943737590251009	3.0065015596226843	29.031645680504244	ITGA4;LAMA2;ITGB4;TNC;THBS2;THBS4;COL2A1;RELN;COL1A2;COL6A2;COL9A1;TNR;ITGA7;COL6A3;ITGA6;COL6A5	16
WikiPathways_2019_Human	Signaling Pathways in Glioblastoma WP2261	16/82	6.402171412745143e-5	0.006043649813631416	3.0065015596226843	29.031645680504244	MAP2K4;CDKN1A;CDKN2A;BRAF;BRCA1;PIK3C2A;CCND2;PIK3CA;ERBB3;ERBB2;PLCG2;NF1;PRKCQ;PLCG1;MAP2K7;TP53	16
GO_Biological_Process_2018	kidney development (GO:0001822)	15/64	1.0969542972331376e-5	0.0062197308653118896	3.6113251155624035	41.24273381935214	GREB1L;LRP4;HNF1B;PCSK5;BMP7;TGFBR1;PAX2;PKHD1;BAG6;BMP4;SALL1;PAX8;LHX1;NF1;SOX4	15
WikiPathways_2019_Human	Pathways Affected in Adenoid Cystic Carcinoma WP3651	14/65	5.864727947187993e-5	0.006920378977681832	3.318715183121963	32.33745909128738	MAGI1;SRCAP;FBXW7;KMT2C;INSRR;JMJD1C;ARID4B;BRCA1;ARID1A;PIK3CA;KANSL1;ERBB2;BCORL1;TP53	14
WikiPathways_2019_Human	TGF-beta Receptor Signaling WP560	13/54	3.092502735172399e-5	0.007298306455006861	3.709410489071506	38.51831359299897	SMAD4;EGF;STAT1;SERPINE1;STAT3;INHBA;TGFBR1;TGFBR2;SMAD7;BMP4;CTNNB1;ZNF423;JAK1	13
GO_Biological_Process_2018	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	24/143	1.6026806512066274e-5	0.007434981239188564	2.586011831004127	28.552797519107006	PTPRT;GRID2;AMIGO1;PCDHB11;CELSR2;TGFBR2;CDH6;PTPRD;TRO;CDH5;CDH4;CD209;CDH10;CDH11;CDH23;PLXNB3;CDH12;PLXNB2;CDH13;CD226;DCHS1;FAT4;CDH15;SDK2	24
GO_Biological_Process_2018	positive regulation of neuron projection development (GO:0010976)	19/98	1.5010088937527428e-5	0.007659648384820246	2.9873274425332537	33.179612552316605	ITSN2;RET;SYT3;LTK;PLK5;AMIGO1;COBL;CBFA2T2;BMP7;ARHGAP35;SYT17;RIMS2;RELN;PLXNB3;ABL2;PLXNB2;RAPGEF2;PLXNC1;SLIT2	19
WikiPathways_2019_Human	Primary Focal Segmental Glomerulosclerosis FSGS WP2572	15/72	4.8692614816614266e-5	0.007660971397813978	3.2100667693888036	31.875909045490864	CDKN1A;KIRREL2;TRPC6;CD151;JAG1;ITGB4;LRP5;MKI67;PAX2;MYO1E;INF2;CTNNB1;PLCG1;TLN1;TLR4	15
PPI_Hub_Proteins	PTK2	24/163	1.388929347079312e-4	0.00891229664375892	2.2687097658502466	20.150242677526677	RET;FLT1;ITGA4;ITGB4;DCC;STAT1;STAT3;BMX;PIK3R5;PIK3CA;ERBB3;APC;RB1CC1;KCNMA1;ERBB2;AMPH;CSPG4;PLCG1;TLN1;EZR;TP53;DOCK1;TNS1;EPHA2	24
PPI_Hub_Proteins	CDK2	69/675	1.1909371351993928e-4	0.009170215941035325	1.5750727615134397	14.231727233192402	CDKN1A;CHD7;ATN1;ARID4B;CHD4;BRCA1;MKI67;AFF4;EIF4ENIF1;CCND2;ZMYM3;TLK2;FBXO4;TOPBP1;CIC;LBR;SOX4;MAP4K1;PBRM1;USP5;LIG1;MAP1S;COBL;SOX11;ANK2;ARID1A;ANK1;MAPK8IP1;CTTNBP2NL;ATXN2L;ILF3;RBL1;CDC37;AMPH;TP53;NOTCH2;ANKRD17;GTF3C1;INO80E;CUL1;GMPS;DDX20;CRMP1;SAMHD1;PHF21A;HDAC6;HIRA;BCLAF1;HIRIP3;MAP2;CALD1;DEAF1;ADRBK1;IGF2BP1;RREB1;MARK1;SMAD4;SORT1;NDE1;STAT3;EEF2;PAICS;APC;KANSL1;ZYX;CTNNB1;RADIL;LRCH3;TJP2	69
PPI_Hub_Proteins	SRC	54/513	3.119518324847659e-4	0.010918314136966806	1.6219284729543426	13.093279969401882	RET;DOCK3;ITGB4;FASLG;BRCA1;MT-ND2;ARHGAP5;MKI67;CELSR2;ARHGAP35;MYLK;IKBKB;CDH5;SPTAN1;MAP4K1;TRPC6;PDCD6IP;UNC5C;SRCIN1;TGFBR2;ATXN2L;ZAP70;PIK3CA;PAX7;CDC37;ADAM12;KCNQ5;EZR;TLR4;DOCK1;SHANK3;KCNA3;CSF2RB;FYB;PIK3R5;BCLAF1;ERBB3;MAP2;ADRBK1;NPHP1;ERBB2;PLCG2;FLNA;ABL2;PLCG1;RBM10;TUB;STAT1;STAT3;BMX;ARHGAP32;AXL;NMT1;CTNNB1	54
GO_Biological_Process_2018	skeletal system development (GO:0001501)	24/147	2.5679547413999143e-5	0.010920227537803135	2.515644162133266	26.58989516899034	PTGER4;COL12A1;CHD7;COL11A2;SOX11;BMP7;PCSK5;TGFBR1;COL19A1;TBX3;RAB33B;PAPSS1;AKAP13;VCAN;COL1A2;BMP1;COL2A1;EVC;DEAF1;CDH11;GNAS;CHI3L1;SOX4;FBN1	24
PPI_Hub_Proteins	MAPK8	41/352	2.050380396548109e-4	0.011277092181014598	1.7947191483401035	15.241320410188406	RET;CHRM2;CDKN1A;GSTP1;ATN1;FASLG;AFF4;HDAC6;ELK4;BCLAF1;CASP10;CALD1;DEAF1;TLK2;SYMPK;CIC;MAP2K7;RREB1;CLASP1;MAP2K4;SMAD4;MAP1S;STAT1;CDKN2A;STAT3;SOX11;ANK2;NFATC1;EEF2;ARID1A;PAX2;MAPK8IP1;ITCH;KCNMA1;NMT1;NF1;CTNNB1;GEMIN5;PRKCQ;EZR;TP53	41
PPI_Hub_Proteins	CDK1	66/659	2.957074392297532e-4	0.011384736410345497	1.5431701859520075	12.540016933810366	DIDO1;CDKN1A;USP32;ATN1;TCF20;IDE;BRCA1;PIK3C2A;MKI67;ING1;AFF4;PHF8;IKBKB;ZMYM3;EXO1;PCF11;CIC;LZTS1;LBR;ARHGEF12;LIG1;MAP1S;ANK2;WRNIP1;GAPVD1;CBFA2T2;SRCIN1;ANK1;MAPK8IP1;TGFBR2;ATXN2L;BIRC6;AMPH;SCN4A;SNRNP200;KIF20B;EZR;TP53;NOTCH2;USP14;MYCBP2;CTR9;GMPS;ITPR1;SAMHD1;RGPD3;BCLAF1;BAG3;U2AF2;MAP2;CALD1;ERBB2;PGK1;FLNA;SPRR2A;ECT2;KDM4B;NDE1;EEF2;PAICS;CPS1;ZYX;NF1;SKIV2L;IGSF9B;DHX29	66
PPI_Hub_Proteins	PRKCA	57/547	2.789143669225372e-4	0.011931336807241868	1.605620234195204	13.141368604077899	GABRB3;GPSM2;CDKN1A;BNC1;ITGB4;BRCA1;GRM1;MYLK;IKBKB;AKAP13;DMBT1;JAK1;MAP4K1;GRID2;RALBP1;FBXW7;PRPF40A;SRCIN1;RBL1;TEP1;TNNT2;KCNMA1;FSCN1;PICK1;CD226;EZR;TP53;NOTCH2;OPRD1;GPM6A;RALB;STXBP3;GSTP1;CHAT;TTN;MAP2;ADRBK1;ERBB2;PLCG2;FLNA;RICTOR;PLCG1;JAM2;GRIA4;KCNJ4;NOS3;HUWE1;NFATC1;BRAF;ATP2B2;EEF2;INADL;MYO1E;NF1;SPAG1;PDE3A;ACO1	57
PPI_Hub_Proteins	NCK1	31/244	2.631691578791486e-4	0.012665015722934027	1.957614488873172	16.13605546663074	RYR1;DOCK3;FLT1;FASLG;BRCA1;CELSR2;CELSR3;FYB;MYLK;RIMS2;GHR;SOCS1;ERBB3;ABL2;PLCG1;CSMD2;ECT2;MAP4K1;ARHGEF11;DCC;MINK1;ANK2;SYNJ2;URB1;RP1L1;GSTZ1;ARHGAP32;PAX7;TLR9;DOCK1;SHANK3	31
KEA_2015	GSK3B	59/527	3.0062747536904974e-5	0.01286685594579533	1.7250301880282906	17.961400338203127	CHRM2;DIDO1;CDKN1A;DOCK7;ATN1;TCF20;ARID4B;CHD4;BRCA1;MKI67;MYLK;EIF4ENIF1;CCND2;ZMYM3;EXO1;TLK2;FBXO4;CIC;LBR;REXO1;ARHGEF12;KDM2B;MAP1S;COBL;SOX11;ANK2;WRNIP1;CBFA2T2;ARID1A;ANK1;MAPK8IP1;RBL1;KCNMA1;AMPH;TP53;NOTCH2;GTF3C1;OPRD1;CTR9;HDAC6;BCLAF1;BAG3;MAP2;CALD1;DEAF1;ADRBK1;FLNA;RREB1;SMAD4;STAT1;STAT3;YLPM1;SLC4A10;SNCAIP;APC;NMT1;ZYX;CTNNB1;TJP2	59
GO_Biological_Process_2018	axon guidance (GO:0007411)	25/159	3.3835205548677583e-5	0.013281619531915517	2.422691901425512	24.939211542836656	RET;ROBO3;ARHGAP35;NTN3;SPTA1;RELN;SLIT1;TNR;OTX2;SLIT3;PLXNC1;PLCG1;SLIT2;SPTAN1;EPHB3;DCC;UNC5C;GFRA3;PIK3CA;LHX1;PLXNB3;PLXNB2;PRKCQ;EZR;SHANK3	25
Reactome_2016	Netrin-1 signaling_Homo sapiens_R-HSA-373752	11/42	5.436999073463412e-5	0.0138643476373317	4.035512510088782	39.62751492017621	TRPC5;TRPC6;DCC;SLIT1;SLIT3;UNC5C;PRKCQ;SLIT2;PLCG1;EZR;DOCK1	11
WikiPathways_2019_Human	Pancreatic adenocarcinoma pathway WP4263	16/89	1.7636816615125423e-4	0.013874295737232	2.7700351448208997	23.941238952711554	CDKN1A;RALBP1;SMAD4;RALB;EGF;STAT1;CDKN2A;STAT3;BRAF;TGFBR1;TGFBR2;IKBKB;PIK3CA;ERBB2;TP53;JAK1	16
Panther_2016	Axon guidance mediated by netrin_Homo sapiens_P00009	8/30	4.975925847765564e-4	0.01393259237374358	4.108885464817668	31.251069003088702	PIK3CA;DCC;PLCG2;UNC5C;PLCG1;PIK3C2A;PIK3R5;NTN3	8
Panther_2016	Axon guidance mediated by Slit/Robo_Homo sapiens_P00008	6/18	6.958649046507007e-4	0.015587373864175696	5.136106831022085	37.34132007695709	DCC;SLIT1;SLIT3;SLIT2;SRGAP1;NTN3	6
GO_Biological_Process_2018	urogenital system development (GO:0001655)	8/22	4.3316726604349296e-5	0.01578894684728532	5.603025633842275	56.293439987877036	BMP4;PAX8;ITGB4;LHX1;ITGA6;TBX18;PAX2;EPHB3	8
GO_Biological_Process_2018	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)	11/42	5.436999073463412e-5	0.017340628919927367	4.035512510088782	39.62751492017621	CDH6;CDH5;CDH4;CDH10;CDH11;CDH23;CDH12;CDH13;DCHS1;CDH15;PCDHB11	11
PPI_Hub_Proteins	PTPN11	23/168	5.514785905191799e-4	0.017693271445823687	2.1094724484554996	15.827176739949566	RET;FLT1;STAT1;MVP;STAT3;CSF2RB;PILRA;PRLR;ANK1;LILRB4;GHR;IKBKB;CDH5;PIK3CA;AXL;ERBB2;PLCG2;ABL2;CTNNB1;PLCG1;ROS1;EPHA2;JAK1	23
LINCS_L1000_Kinase_Perturbations_up	AKT2_knockdown_96h_HT29	41/300	5.016964370566298e-6	0.01828181816634359	2.105803800719055	25.69646153484109	MTMR1;SRCAP;RDH8;NPR1;ITGB4;ABCB4;GBE1;CHAT;PON1;HPR;GPATCH8;CYTH3;SNTG2;PCBP3;ZMYM4;ADRBK1;RB1CC1;UTY;RAB28;SLC25A20;LZTS1;CDON;KCNJ4;AQR;ARHGEF12;PROP1;BTN2A2;MTUS2;EBF2;SOX11;MAPK8IP1;ATXN2L;GPRIN2;PAX7;KCNMA1;PDE3A;PRKCQ;DHCR7;CD22;DGKI;FBN1	41
GO_Biological_Process_2018	axonogenesis (GO:0007409)	31/224	5.401212966167668e-5	0.018374926510902403	2.1324014968082765	20.953620907924947	RET;ROBO3;RAB3A;DOCK7;ARHGAP35;NTN3;SPTA1;RELN;SLIT1;TNR;OTX2;SLIT3;PLCG1;SLIT2;SPTAN1;EPHB3;MAP1S;LRRN2;DCC;UNC5C;ANK3;GFRA3;PAX2;AFG3L2;PIK3CA;LRFN1;TLR9;PLXNB3;PRKCQ;EZR;SHANK3	31
GO_Biological_Process_2018	cell-cell adhesion mediated by cadherin (GO:0044331)	8/23	6.26505379223949e-5	0.018806217353998893	5.359415823675219	51.86809561469821	CDH6;CDH5;CDH4;CDH10;CDH11;CDH12;CDH13;CDH15	8
PPI_Hub_Proteins	FYN	46/433	6.920984551417905e-4	0.01903270751639924	1.63691164591466	11.909812839348527	ITSN2;PTPRT;FLT1;DOCK3;ITGB4;SERPINE1;ITPR1;CRMP1;FASLG;CSF2RB;MKI67;HDAC6;FYB;CELSR3;RIMS2;SOCS1;ERBB3;MAP2;PLCG2;FLNA;ABL2;PLCG1;CSMD2;SH2B2;EPHB3;MAP4K1;ARHGEF11;TRPC6;STAT1;DCC;STAT3;SYNJ2;GSTZ1;RP1L1;ARHGAP32;ZAP70;ITCH;PAX7;BCL3;NMT1;CTNNB1;PRKCQ;ITGA6;CD226;DOCK1;SHANK3	46
PPI_Hub_Proteins	RHOA	20/139	6.535237154175271e-4	0.019354356187365227	2.2170245313764396	16.257732949878868	ARHGEF11;ARHGEF12;DOCK7;ITPR1;CRMP1;FASLG;ARHGAP5;TGFBR1;TGFBR2;ARHGAP21;ARHGAP32;AKAP13;SPRED2;DAAM1;CASP10;FLNA;PRKCQ;PLCG1;EZR;SRGAP1	20
GO_Biological_Process_2018	sodium ion transmembrane transport (GO:0035725)	10/37	8.859065956133195e-5	0.020549006170067132	4.164410944071961	38.860134629029766	SLC8A3;HCN3;SCN10A;SCN11A;SCNN1B;SCN7A;ANO6;SCN4A;SCN2A;NALCN	10
GO_Biological_Process_2018	positive regulation of histone H3-K4 methylation (GO:0051571)	6/13	8.524758317599906e-5	0.020715162711767772	7.111532535261349	66.63470991141993	SMAD4;KMT2A;CTR9;DNMT3B;CTNNB1;BRCA1	6
Reactome_2016	Adherens junctions interactions_Homo sapiens_R-HSA-418990	9/31	1.0864418210778507e-4	0.020778199828113894	4.473383368954719	40.830504298495555	CDH6;CDH5;CDH4;CDH10;CDH11;CDH12;CDH13;CTNNB1;CDH15	9
GO_Biological_Process_2018	central nervous system development (GO:0007417)	30/218	7.856513948913006e-5	0.02110094246384372	2.1204110770274665	20.041240175136675	CNTNAP2;AMIGO1;GSTP1;CHD7;ATN1;PHF8;BAG6;SNTG2;RELN;CIC;SOX4;SZT2;PROP1;MAP1S;STAT3;LIG4;SOX11;SHROOM4;TGFBR2;SLC8A3;VCAN;CYP26C1;PAX8;ADORA2A;IL1RAPL2;NF1;PLXNB2;NMUR2;HAP1;TBC1D23	30
GO_Biological_Process_2018	sodium ion transport (GO:0006814)	13/59	8.34095467608123e-5	0.021281945856021257	3.3950536679637513	31.885487768080207	NDUFA9;HCN3;ANO6;NALCN;SLC5A4;SLC8A3;SCN10A;SCN11A;SCNN1B;SCN7A;SCN4A;SCN2A;SLC17A2	13
GO_Biological_Process_2018	calcium ion transport (GO:0006816)	20/119	7.778349218953927e-5	0.022051620035734385	2.5896336963136566	24.502029837623724	CHRNB2;RYR1;RYR2;TRPC5;TRPC6;ITPR1;ANK2;ANO6;ATP2B2;CACNA2D4;NALCN;RYR3;PANX1;SLC8A3;TRPM2;CDH23;NMUR2;TRPM8;TRPM5;TRPM3	20
