datasource	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes	n_genes
KEGG_2019_Human	Small cell lung cancer	8/93	3.1235244760490015e-4	0.010689394873589917	4.6878204564765165	37.83717262527738	CDKN1B;PIK3CA;LAMA2;MAX;LAMA1;LAMA3;TP53;RELA	8
KEGG_2019_Human	Prostate cancer	8/97	4.160511677533731e-4	0.011649432697094448	4.494508272704289	34.98840891422645	TCF7L2;CDKN1B;PIK3CA;EGF;CTNNB1;TP53;RELA;MTOR	8
Transcription_Factor_PPIs	KLF4	5/31	2.3224341477188617e-4	0.016663465009882833	8.789663355893468	73.54948171505946	SMAD2;APC;CTNNB1;TP53;RELA	5
KEGG_2019_Human	Endometrial cancer	6/58	6.637065596306734e-4	0.017035135030520617	5.637508221366155	41.25342723536957	TCF7L2;PIK3CA;APC;EGF;CTNNB1;TP53	6
Panther_2016	Integrin signalling pathway_Homo sapiens_P00034	10/156	6.27570746874579e-4	0.017571980912488214	3.4933277440089423	25.75859061444222	COL3A1;COL27A1;PIK3CA;LAMA2;LAMA1;COL11A1;COL12A1;LAMA3;COL6A3;FLNA	10
PPI_Hub_Proteins	ABL1	18/351	9.385211965154586e-5	0.018066533032922577	2.7946621952071538	25.91711090522334	NEK8;CDKN1B;MKI67;BRCA2;VAV1;PARK2;MTOR;HCK;CCKBR;ABL1;FLNA;CTNNB1;EVL;DLGAP3;CSMD2;NCKAP5;TP53;PCDHA7	18
Transcription_Factor_PPIs	SMAD3	18/375	2.1337427880999618e-4	0.0204128060061563	2.6158038147138964	22.109984322894956	SMAD2;TGIF1;SMAD4;MAX;NOTCH4;ANK3;BRCA2;ARID1A;GLI3;RELA;COL3A1;FLNA;CTNNB1;CLASRP;APOB;TP53;TRIM33;BPTF	18
PPI_Hub_Proteins	CSNK1E	13/195	6.754628087225417e-5	0.026005318135817856	3.6330608537693	34.88718456849898	MDC1;ITIH2;MAX;HTATSF1;GLI3;GLI2;PER3;APC;MAP1B;PCBP1;CTNNB1;TP53;SLC18A2	13
Transcription_Factor_PPIs	MYC	34/957	1.8869379556436198e-4	0.027077559663485944	1.936113934610599	16.602922366088524	MAST4;TRRAP;PHF20;MAX;DDX47;IPO7;RELA;TTN;PDZD2;PCBP1;EP400;FLNA;SPEG;BPTF;ZNF541;CCT3;SMAD2;DYNC1H1;ARFGEF2;CNTN5;FBXW7;AHNAK2;HUWE1;LRP1B;MTOR;TIAM1;HCK;SDK1;OBSCN;NAV3;APC;CTNNB1;UBA1;TP53	34
KEGG_2019_Human	Focal adhesion	11/199	0.001166518734782469	0.027637520793307727	3.0123368888036914	20.344514251222446	PIK3CA;LAMA2;LAMA1;EGF;LAMA3;FLNA;CTNNB1;COL6A3;ARHGAP5;VAV1;PAK4	11
Transcription_Factor_PPIs	KAT2A	8/107	8.011605720216326e-4	0.02874163552127607	4.074460770582393	29.048660944927526	SMAD2;CCT3;TRRAP;MAX;CRX;CTNNB1;TP53;RELA	8
Transcription_Factor_PPIs	SMAD2	17/384	7.916289881520555e-4	0.032456788514234274	2.412579473206176	17.22923781343109	TGIF1;DYNC1H1;SMAD4;PEX19;NOTCH4;HUWE1;ANK3;BRCA2;ARID1A;GLI3;COL3A1;GNAS;FLNA;CTNNB1;TP53;TRIM33;BPTF	17
PPI_Hub_Proteins	RPS6KA3	17/375	6.083639319257411e-4	0.03346001625591576	2.4704813805631245	18.293265585180087	SMAD2;SASH3;MACF1;ARFGEF2;CDKN1B;TRRAP;DAPK1;HUWE1;NFATC2;MTOR;MAP1B;FLNA;UBA1;EVL;SCN4A;TP53;BPTF	17
KEGG_2019_Human	Breast cancer	9/147	0.00159927979308804	0.035184155447936884	3.336484457543235	21.480960508463514	TCF7L2;PIK3CA;APC;EGF;NOTCH4;CTNNB1;BRCA2;TP53;MTOR	9
PPI_Hub_Proteins	JUN	12/211	5.496766913007352e-4	0.03527092102513051	3.0992936193292606	23.263856667728025	SMAD2;TGIF1;MACF1;SMAD4;HERC1;FBXW7;ABL1;NFATC2;CTNNB1;VAV1;RELA;MTOR	12
WikiPathways_2019_Human	Tumor suppressor activity of SMARCB1 WP4204	5/31	2.3224341477188617e-4	0.03653963059077676	8.789663355893468	73.54948171505946	SMO;ARID1A;GLI3;GLI2;EZH2	5
Transcription_Factor_PPIs	BRCA1	18/418	7.714411156651635e-4	0.036900600032650326	2.3467139486069644	16.819486049298714	TPTE2;ANKRD28;SMAD2;ITIH5;MDC1;DYNC1H1;SMAD4;NUMA1;TRRAP;BRCA2;RELA;MTOR;ABL1;FLNA;CTNNB1;UBA1;TP53;NINL	18
WikiPathways_2019_Human	miRNA regulation of prostate cancer signaling pathways WP3981	5/33	3.1479512618731275e-4	0.0371458248901029	8.25695648583932	66.58069956066475	CDKN1B;PIK3CA;CTNNB1;TP53;MTOR	5
KEA_2015	RPS6KA6	4/23	7.492938993035233e-4	0.0400872236127385	9.477550053311218	68.20404466284272	CDKN1B;DAPK1;FLNA;RELA	4
PPI_Hub_Proteins	SMAD2	17/370	5.23286708447683e-4	0.04029307655047159	2.5038662640842477	18.91766370936765	SMAD2;TGIF1;DYNC1H1;SMAD4;PEX19;NOTCH4;HUWE1;ANK3;BRCA2;ARID1A;GLI3;GNAS;FLNA;CTNNB1;TP53;TRIM33;BPTF	17
Transcription_Factor_PPIs	JUN	13/248	7.061965725575421e-4	0.04053568326480292	2.8566405906653776	20.7266898263901	SMAD2;TGIF1;MACF1;SMAD4;FBXW7;NFATC2;VAV1;RELA;MTOR;HERC1;APC;ABL1;CTNNB1	13
KEA_2015	MELK	3/9	4.7417940979550577e-4	0.04058975747849529	18.1653042688465	139.03587295557864	SMAD2;SMAD4;TP53	3
KEA_2015	CSNK1A1L	3/10	6.682022526057305e-4	0.04085579487360752	16.34877384196185	119.52457204728654	APC;CTNNB1;TP53	3
PPI_Hub_Proteins	FLNA	9/135	8.793930098283588e-4	0.04232078859798977	3.6330608537693	25.563228519693567	SMAD2;GRM7;APC;ABL1;FLNA;BRCA2;CMIP;MTOR;TTN	9
PPI_Hub_Proteins	YWHAZ	20/500	9.99304932315025e-4	0.042748044326809405	2.17983651226158	15.059292835615578	CCT3;DYNC1H1;NUMA1;NFATC2;ADRA2C;ING1;IPO7;MTOR;PCM1;PIK3CA;APC;PCBP1;ABL1;FLNA;CTNNB1;FAM65B;UBA1;ZC3H13;TP53;PAK4	20
KEA_2015	CSNK1E	9/128	5.996972697047739e-4	0.04277840523894053	3.831743869209809	28.428035688486638	ITIH2;PER3;APC;MAX;MAP1B;CTNNB1;HTATSF1;TP53;SLC18A2	9
WikiPathways_2019_Human	Tgif disruption of Shh signaling WP3674	3/9	4.7417940979550577e-4	0.044762536284695745	18.1653042688465	139.03587295557864	TGIF1;SMAD2;GLI3	3
PPI_Hub_Proteins	CDK2	24/675	0.0016418096776556694	0.04514976613553091	1.9376324553436268	12.424014403444225	SMAD2;MDC1;MACF1;SMAD4;CDKN1B;NUMA1;ZMYND8;NFATC2;RRBP1;MKI67;BRCA2;ARID1A;TANC1;PCM1;APC;MAP1B;PCBP1;XPO6;ABL1;CTNNB1;NCAM1;TP53;MAD1L1;EZH2	24
PPI_Hub_Proteins	CDK1	24/659	0.0011927986550874998	0.04592274822086874	1.98467664242329	13.359757383944695	MDC1;DYNC1H1;DIDO1;CDKN1B;NUMA1;NFATC2;MKI67;BRCA2;ING1;MAP1B;XPO6;EP400;ABL1;FLNA;UBA1;SCN4A;NCAM1;TP53;NINL;APBA2;MAD1L1;EZH2;BPTF;PLEC	24
WikiPathways_2019_Human	Extracellular vesicle-mediated signaling in recipient cells WP2870	5/30	1.9773707158984104e-4	0.04666594889520249	9.08265213442325	77.46205568575775	SMAD2;SMAD4;APC;CTNNB1;MTOR	5
KEGG_2019_Human	Hepatitis C	9/155	0.0022991070759407323	0.04720833195931637	3.1642788081216486	19.223735653866388	PIK3CA;PPP2R2C;OAS2;EGF;MX1;EIF2AK3;CTNNB1;TP53;RELA	9
PPI_Hub_Proteins	TAF9	8/122	0.0018683866255015354	0.047955256721206076	3.573502479117345	22.451172511278422	TRRAP;MAX;SNAPC2;ELN;NFATC2;UBA1;TP53;RELA	8
KEA_2015	RPS6KA3	16/332	4.532391971900275e-4	0.04849659409933294	2.6263090509175666	20.220191176185942	SMAD2;SASH3;MACF1;ARFGEF2;CDKN1B;TRRAP;DAPK1;NFATC2;MTOR;MAP1B;FLNA;UBA1;SCN4A;EVL;TP53;BPTF	16
PPI_Hub_Proteins	YWHAH	10/177	0.0016413908099361977	0.048610420140418165	3.078865130312966	19.742333908164266	RPH3A;TIAM1;CDKN1B;PIK3CA;MAST2;ABL1;ING1;PARK2;RELA;PAK4	10
KEGG_2019_Human	Cellular senescence	9/160	0.0028475441620418158	0.04872464455049329	3.065395095367847	17.967195225936464	SMAD2;HIPK4;PIK3CA;HLA-B;NFATC2;ITPR3;TP53;RELA;MTOR	9
Transcription_Factor_PPIs	DLX4	3/13	0.0015286720830225207	0.048747654203051494	12.575979878432195	81.53455258894822	SMAD2;SMAD4;ABL1	3
KEGG_2019_Human	Chronic myeloid leukemia	6/76	0.0027220845890256256	0.049317767848228986	4.302308905779435	25.410973608974363	SMAD4;CDKN1B;PIK3CA;ABL1;TP53;RELA	6
PPI_Hub_Proteins	GSK3B	26/696	5.182083992401919e-4	0.049877558426868474	2.0357668577155565	15.400847201477054	MDC1;MACF1;DIDO1;CDKN1B;ZMYND8;RRBP1;MKI67;GLI3;RELA;GLI2;PCM1;XPO6;ABL1;FLNA;NCAM1;BPTF;EPM2A;SMAD2;SMAD4;NFATC2;ARID1A;APC;MAP1B;CTNNB1;UBA1;TP53	26
KEGG_2019_Human	Wnt signaling pathway	9/158	0.00261696999156544	0.050376672337634716	3.1041975649294655	18.45674580073681	RNF43;TCF7L2;SMAD4;APC;NFATC2;RSPO3;CTNNB1;LGR6;TP53	9
PPI_Hub_Proteins	PRKACB	10/174	0.0014450367191468632	0.05057628517014021	3.1319490118700863	20.481758108823637	SMAD2;TIAM1;TBC1D5;FLNA;CTNNB1;PYGM;SCN4A;TP53;GLI3;GLI2	10
PPI_Hub_Proteins	RUVBL1	9/147	0.00159927979308804	0.05131022669490795	3.336484457543235	21.480960508463514	TCF7L2;MME;TRRAP;PCBP1;EP400;GNAS;CTNNB1;RELA;MTOR	9
Transcription_Factor_PPIs	SMAD4	12/245	0.0019884402562696368	0.051880213959035075	2.6691875660345876	16.603426983412245	SMAD2;SASH3;TCF7L2;COL3A1;NCBP1;APC;MAX;NOTCH4;CTNNB1;GLI3;RELA;TRIM33	12
Transcription_Factor_PPIs	POU5F1	17/338	1.8412252194560175e-4	0.0528431637983877	2.7409186914531705	23.571651711602364	CCT3;MDC1;DYNC1H1;NUMA1;TRRAP;DDX47;LAMA1;RFX2;ARID1A;GLI2;EP400;FLNA;CTNNB1;TRIM33;EZH2;PAK4;BPTF	17
WikiPathways_2019_Human	Cell-type Dependent Selectivity of CCK2R Signaling WP3679	3/13	0.0015286720830225207	0.055502555629740755	12.575979878432195	81.53455258894822	DAGLA;CCKBR;RYR3	3
Transcription_Factor_PPIs	SOX17	2/4	0.001966193159172788	0.056429743668259015	27.247956403269754	169.7998913419563	TCF7L2;CTNNB1	2
PPI_Hub_Proteins	FYN	19/433	4.420406860570319e-4	0.05672855471065243	2.391275619686491	18.470472651255392	PTPRT;NEK8;MAX;GPR63;MKI67;BRCA2;VAV1;MED28;RP1L1;HCK;CCKBR;ABL1;FLNA;CTNNB1;EVL;NCAM1;DLGAP3;CSMD2;NCKAP5	19
WikiPathways_2019_Human	Pathways Affected in Adenoid Cystic Carcinoma WP3651	6/65	0.0012166559805658961	0.0574261622827103	5.030391951372877	33.76222603156206	PIK3CA;FBXW7;MAX;KMT2C;ARID1A;TP53	6
WikiPathways_2019_Human	Focal Adhesion WP306	11/198	0.0011199773903813293	0.058736592028887494	3.027550711474417	20.570532186007945	HCK;PIK3CA;LAMA2;LAMA1;EGF;LAMA3;FLNA;CTNNB1;ARHGAP5;VAV1;PAK4	11
WikiPathways_2019_Human	Regulation of Microtubule Cytoskeleton WP2038	5/46	0.0014963518113768122	0.058856504580821284	5.923468783319511	38.53053701602233	TIAM1;APC;PIK3CA;MAP1B;ABL1	5
WikiPathways_2019_Human	Endometrial cancer WP4155	6/63	0.0010319405500631967	0.0608844924537286	5.190086933956143	35.688668587569715	TCF7L2;PIK3CA;APC;EGF;CTNNB1;TP53	6
WikiPathways_2019_Human	ErbB Signaling Pathway WP673	7/91	0.0014299675748633267	0.06135860866686274	4.191993292810731	27.45798998066716	CDKN1B;PIK3CA;EGF;ABL1;TP53;MTOR;PAK4	7
WikiPathways_2019_Human	Peptide GPCRs WP24	6/74	0.0023780506372705497	0.06235777226620552	4.418587524854555	26.694782473887617	ATP8A1;CCKBR;CXCR5;CXCR4;OPRK1;BRS3	6
PPI_Hub_Proteins	EP300	15/357	0.0026159338306710697	0.06294590780052262	2.289744235568887	13.61512637051054	SMAD2;MDC1;TCF7L2;SMAD4;MPG;MAX;CRX;NFATC2;ING1;RELA;PARK2;HERC1;ABL1;CTNNB1;TP53	15
KEGG_2019_Human	Proteoglycans in cancer	10/201	0.00411545480384677	0.06337800397924025	2.711239443111418	14.892854332009742	SMAD2;TIAM1;SMO;PIK3CA;FLNA;CTNNB1;ITPR3;ANK3;TP53;MTOR	10
KEGG_2019_Human	Hepatocellular carcinoma	9/168	0.003934993002227327	0.06378830761505351	2.9194239003503304	16.167320481088645	SMAD2;TCF7L2;SMAD4;PIK3CA;APC;CTNNB1;ARID1A;TP53;MTOR	9
WikiPathways_2019_Human	Wnt Signaling Pathway WP363	5/52	0.0025941949896596773	0.06444526500628252	5.239991616013414	31.201420176178793	TCF7L2;APC;NFATC2;CTNNB1;MTOR	5
WikiPathways_2019_Human	DNA Damage Response (only ATM dependent) WP710	8/110	9.604537545009965e-4	0.06476202458921006	3.963339113202873	27.537695216181714	TCF7L2;SMAD4;CDKN1B;PIK3CA;APC;ABL1;CTNNB1;TP53	8
WikiPathways_2019_Human	Integrated Breast Cancer Pathway WP1984	9/151	0.0019238870681197837	0.06486247829660985	3.248100763303679	20.31169807957228	SMAD2;SMAD4;MAX;ZMYND8;ABL1;CTNNB1;BRCA2;TP53;MTOR	9
WikiPathways_2019_Human	Alzheimers Disease WP2059	7/83	8.308413751341898e-4	0.06535952151055627	4.596040839105741	32.60004705000641	MME;CHPF2;EIF2AK3;ITPR3;NAE1;TP53;RYR3	7
WikiPathways_2019_Human	Chromosomal and microsatellite instability in colorectal cancer  WP4216	6/73	0.002218837871621163	0.0654557172128243	4.479116121085439	27.370856040075353	SMAD2;TCF7L2;SMAD4;APC;CTNNB1;TP53	6
WikiPathways_2019_Human	miRNAs involved in DNA damage response WP1545	3/15	0.0023666515866818784	0.06570938523022628	10.899182561307901	65.89950033185652	CDKN1B;ABL1;TP53	3
WikiPathways_2019_Human	TGF-beta Receptor Signaling WP560	5/54	0.0030640963640366707	0.06573879471933221	5.045917852457361	29.205785534336115	TGIF1;SMAD2;SMAD4;EGF;CTNNB1	5
KEGG_2019_Human	Viral myocarditis	5/59	0.004503167583090284	0.06604645788532418	4.618297695469449	24.95254340035584	LAMA2;HLA-B;ABL1;DMD;MYH6	5
WikiPathways_2019_Human	Secretion of Hydrochloric Acid in Parietal Cells WP2597	2/5	0.0032372433129320764	0.06643386276973652	21.798365122615802	124.97074966061197	ATP4A;CCKBR	2
KEGG_2019_Human	ErbB signaling pathway	6/85	0.004748506926916261	0.06647909697682765	3.84677031575573	20.579932841250876	CDKN1B;PIK3CA;EGF;ABL1;MTOR;PAK4	6
WikiPathways_2019_Human	Alpha 6 Beta 4 signaling pathway WP244	4/33	0.002997540773044471	0.06737329737509477	6.605565188671456	38.378089794765096	LAMA2;LAMA1;LAMA3;MTOR	4
WikiPathways_2019_Human	Hedgehog Signaling Pathway WP47	3/16	0.002873468458414687	0.06781385561858662	10.217983651226158	59.79804622060523	SMO;GLI3;GLI2	3
WikiPathways_2019_Human	Breast cancer pathway WP4262	9/154	0.0022002668281944663	0.06923506286051921	3.1848260731094515	19.48851331040193	TCF7L2;PIK3CA;APC;EGF;NOTCH4;CTNNB1;BRCA2;TP53;MTOR	9
PPI_Hub_Proteins	SMAD3	14/328	0.0031173568561482477	0.07059896409512208	2.3260450588157107	13.42307057349321	SMAD2;TGIF1;SMAD4;MAX;NOTCH4;ANK3;BRCA2;ARID1A;GLI3;FLNA;CTNNB1;TP53;TRIM33;BPTF	14
Transcription_Factor_PPIs	CTNNB1	16/398	0.0029610675577720056	0.0708188657567138	2.1907904645845027	12.755232104411757	BBS2;SMAD2;MACF1;TCF7L2;SMAD4;TRRAP;PTPRK;RELA;CDH8;PIK3CA;APC;EP400;ABL1;UBA1;EZH2;BCL9L	16
PPI_Hub_Proteins	CSNK2A1	20/564	0.004024904606170656	0.07378991777979536	1.932479177536862	10.65811364663215	MDC1;MACF1;TCF7L2;CDKN1B;ITIH2;MME;MAX;HUWE1;HTATSF1;RELA;PCM1;APC;SLITRK1;MAP1B;CTNNB1;DMD;UBA1;BDP1;TP53;SLC18A2	20
KEGG_2019_Human	Thyroid hormone signaling pathway	7/116	0.005591700828729475	0.07488016761950775	3.2885464624635907	17.055953409498933	PLCZ1;PIK3CA;NOTCH4;CTNNB1;TP53;MYH6;MTOR	7
PPI_Hub_Proteins	UBB	8/135	0.0035039562542626334	0.07494573099395077	3.2293874255727113	18.258512755676698	RNF43;SMAD4;CDKN1B;MAST2;UBA1;TP53;PARK2;RELA	8
Transcription_Factor_PPIs	KLF5	4/35	0.003726920404740513	0.07640186829718053	6.228104320747372	34.82863691772017	SMAD2;SMAD4;FBXW7;RRBP1	4
PPI_Hub_Proteins	MTOR	8/138	0.0040043150234882795	0.07708306420214937	3.1591833511037395	17.43990125476184	NUMA1;FBXW7;MAP1B;UBR4;ABL1;FLNA;TP53;MTOR	8
WikiPathways_2019_Human	Ectoderm Differentiation WP2858	8/138	0.0040043150234882795	0.07875152879526949	3.1591833511037395	17.43990125476184	SMAD4;NUMA1;CTNNB1;RRBP1;DMD;CDH8;GLI3;TRIM33	8
PPI_Hub_Proteins	CTNNB1	14/337	0.003962495089748711	0.08029266366069757	2.2639251611025313	12.521501516900198	SMAD2;TCF7L2;SMAD4;TRRAP;PTPRK;CDH8;PIK3CA;APC;EP400;ABL1;CTNNB1;UBA1;EZH2;BCL9L	14
Transcription_Factor_PPIs	EGR1	4/35	0.003726920404740513	0.08227893508927134	6.228104320747372	34.82863691772017	NFATC2;CTNNB1;TP53;RELA	4
Transcription_Factor_PPIs	CEBPA	7/113	0.004851107810139444	0.09281786276733468	3.3758530057148364	17.988395408635096	MACF1;TCF7L2;SMAD4;MSX2;FBXW7;MAX;CTNNB1	7
KEGG_2019_Human	Kaposi sarcoma-associated herpesvirus infection	9/186	0.007560816121838688	0.09314925462105263	2.6368990067680405	12.88066135710555	HCK;PIK3CA;HLA-B;NFATC2;CTNNB1;ITPR3;TP53;RELA;MTOR	9
KEGG_2019_Human	Cell cycle	7/124	0.007979653895208116	0.09452820768169615	3.076382174562714	14.861572330105286	SMAD2;SMAD4;CDKN1B;ABL1;TP53;MAD1L1;SMC1B	7
PPI_Hub_Proteins	UBC	19/540	0.005419125179051613	0.09483469063340323	1.9174487839337975	10.004904306196657	EPM2A;SMAD2;MDC1;RNF43;SMAD4;CDKN1B;DAPK1;CXCR4;OPRK1;BRCA2;RELA;PARK2;HCK;APC;CTNNB1;UBA1;APOB;TP53;PMS1	19
WikiPathways_2019_Human	Striated Muscle Contraction Pathway WP383	4/38	0.0050327699380850665	0.09501869643104605	5.736411874372579	30.355856950667405	MYH3;DMD;MYH6;TTN	4
KEGG_2019_Human	Human T-cell leukemia virus 1 infection	10/219	0.007423705253331065	0.09527088408441535	2.4883978450474658	12.200806206448679	SMAD2;SMAD4;MSX2;PIK3CA;TRRAP;HLA-B;NFATC2;TP53;RELA;MAD1L1	10
KEGG_2019_Human	Circadian entrainment	6/97	0.008944568633560478	0.09839025496916527	3.370881204528217	15.899464998992496	CACNA1I;ADCYAP1R1;PER3;GNAS;ITPR3;RYR3	6
Reactome_2016	Assembly of collagen fibrils and other multimeric structures_Homo sapiens_R-HSA-2022090	6/54	4.503364069924432e-4	0.09843067181406259	6.055101422948834	46.65767897909582	COL3A1;COL27A1;COL11A1;LAMA3;COL6A3;PLEC	6
KEGG_2019_Human	Human cytomegalovirus infection	10/225	0.008892928055879884	0.10144525337818534	2.4220405691795337	11.43808396868122	PIK3CA;HLA-B;GNAS;NFATC2;CXCR4;CTNNB1;ITPR3;TP53;RELA;MTOR	10
LINCS_L1000_Kinase_Perturbations_up	TRIO_knockdown_96h_PC3	16/300	1.4593115161423855e-4	0.10635462329645706	2.9064486830154403	25.67084646470737	EPM2A;CHTOP;ITIH2;NUMA1;MAX;MAST2;MAST1;CXCR5;CTNS;RRBP1;GUCY2F;MED28;DUSP22;TIAM1;CACNA1I;TP53	16
PPI_Hub_Proteins	BRCA1	10/216	0.006763377977600477	0.108495855057341	2.5229589262286805	12.605290172842045	SMAD2;MDC1;SMAD4;TRRAP;ABL1;FLNA;UBA1;BRCA2;TP53;RELA	10
Reactome_2016	Disease_Homo sapiens_R-HSA-1643685	27/725	4.2559742083122804e-4	0.10852734231196315	2.0295029596918157	15.753035825302598	AMER1;CDKN1B;THSD7B;NOTCH4;CXCR4;ADAMTS12;RELA;ADAMTSL1;MUC2;GPC2;MUC6;EPM2A;SMAD2;RNF43;TCF7L2;SMAD4;NCBP1;FBXW7;MUC17;GIF;EGF;VAV1;MTOR;HCK;PIK3CA;APC;CTNNB1	27
Reactome_2016	Diseases of glycosylation_Homo sapiens_R-HSA-3781865	8/88	2.1339616605978146e-4	0.10883204469048856	4.954173891503592	41.874462151292626	ADAMTSL1;MUC2;THSD7B;MUC17;NOTCH4;GPC2;ADAMTS12;MUC6	8
KEGG_2019_Human	AGE-RAGE signaling pathway in diabetic complications	6/100	0.010311731895522114	0.10951770426968314	3.26975476839237	14.95740494698785	SMAD2;SMAD4;COL3A1;CDKN1B;PIK3CA;RELA	6
PPI_Hub_Proteins	CRK	10/215	0.006553715680088012	0.10970350160147324	2.5346936189088143	12.743737686520147	MYO18B;ABL1;FLNA;PCDHA3;PCDHA9;DLGAP3;CSMD2;PCDHA7;VAV1;AGPAT4	10
WikiPathways_2019_Human	Microglia Pathogen Phagocytosis Pathway WP3937	4/40	0.006055122441750918	0.10992376125024744	5.449591280653951	27.830248940532204	HCK;PIK3CA;SIGLEC7;VAV1	4
Reactome_2016	Signaling by WNT in cancer_Homo sapiens_R-HSA-4791275	5/34	3.6356699278617955e-4	0.11125149979257094	8.014104824491104	63.46807964976361	AMER1;RNF43;TCF7L2;APC;CTNNB1	5
WikiPathways_2019_Human	Cell Cycle WP179	7/120	0.006706965155136577	0.11306026975801657	3.178928247048138	15.909292016454112	SMAD2;SMAD4;CDKN1B;ABL1;TP53;MAD1L1;SMC1B	7
