datasource	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes	n_genes
WikiPathways_2019_Human	Calcium Regulation in the Cardiac Cell WP536	5/149	2.14414318501398e-4	0.025300889583164964	9.193711501333087	77.66480046835115	RYR1;RYR2;GNAS;RYR3;SLC8A1	5
GO_Biological_Process_2018	regulation of heart contraction (GO:0008016)	5/96	2.661685493222997e-5	0.02716516214383391	14.269406392694064	150.3134403364079	RYR1;RYR2;SCN10A;RYR3;SLC8A1	5
GO_Biological_Process_2018	nervous system development (GO:0007399)	9/456	4.1014791036157324e-5	0.0348830797762518	5.407354001441961	54.62280713412584	TENM1;NELL1;DSCAM;NAV3;PTPRZ1;MYT1L;ERBB4;NRXN1;PCDH15	9
GO_Biological_Process_2018	sensory perception (GO:0007600)	4/55	4.8385189041997034e-5	0.035272802811615836	19.9252801992528	197.9838964403837	SCN10A;PCDH15;GNAS;USH2A	4
WikiPathways_2019_Human	Pathways Regulating Hippo Signaling WP4540	4/98	4.5534482802150124e-4	0.0358204598043581	11.182555213866367	86.04367416565331	CDH10;CDH12;GNAS;EGFR	4
Reactome_2016	Interaction between L1 and Ankyrins_Homo sapiens_R-HSA-445095	3/29	1.592237390666739e-4	0.040602053462001846	28.34199338686821	247.85640569475888	SPTA1;SCN10A;SCN3A	3
KEGG_2019_Human	Apelin signaling pathway	4/137	0.0015909105975328872	0.04454549673092084	7.999200079992001	51.54243554709181	RYR1;RYR2;RYR3;SLC8A1	4
KEA_2015	ERBB4	2/5	1.3047092716623584e-4	0.05584155682714894	109.58904109589042	980.2038505595737	ERBB4;EGFR	2
WikiPathways_2019_Human	Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932	6/303	8.362090023972791e-4	0.05638437844735939	5.4252000542520005	38.446396165780676	LAMA2;TNN;COL5A2;ITGA8;TNR;EGFR	6
WikiPathways_2019_Human	Hippo-Merlin Signaling Dysregulation WP4541	4/120	9.748791232770678e-4	0.057517868273347	9.132420091324201	63.31686822628481	CDH10;CDH12;ITGA8;EGFR	4
GO_Biological_Process_2018	regulation of cardiac conduction (GO:1903779)	4/68	1.1147609987585177e-4	0.06320694862960795	16.116035455278002	146.68332539773988	RYR1;RYR2;RYR3;SLC8A1	4
GO_Biological_Process_2018	negative regulation of sequestering of calcium ion (GO:0051283)	3/25	1.0127855979306434e-4	0.06460306132800091	32.87671232876712	302.3880269497708	RYR1;RYR2;RYR3	3
GO_Biological_Process_2018	regulation of cell migration (GO:0030334)	7/317	1.565060271702178e-4	0.07260456878632923	6.049868199299945	53.011462127990306	TIAM1;NAV3;ERBB4;NKX2-1;SYNE2;EGFR;PLXNA4	7
GO_Biological_Process_2018	release of sequestered calcium ion into cytosol (GO:0051209)	3/28	1.4312666882003664e-4	0.0730375390988647	29.354207436399214	259.837001678447	RYR1;RYR2;RYR3	3
WikiPathways_2019_Human	PI3K-Akt Signaling Pathway WP4172	6/340	0.001510156533864145	0.07919932044265293	4.8348106365834	31.404715400728946	LAMA2;TNN;ITGA8;TNR;TP53;EGFR	6
Reactome_2016	Digestion of dietary carbohydrate_Homo sapiens_R-HSA-189085	2/8	3.6273631743584525e-4	0.0792837950966919	68.4931506849315	542.591396294714	MGAM;SI	2
Reactome_2016	L1CAM interactions_Homo sapiens_R-HSA-373760	4/96	4.210531679688076e-4	0.08052641837403446	11.415525114155251	88.73003929844332	SPTA1;SCN10A;SCN3A;EGFR	4
GO_Biological_Process_2018	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum (GO:0014808)	2/6	1.952441783803584e-4	0.0830275868562474	91.32420091324201	780.0237064769635	RYR1;RYR2	2
KEGG_2019_Human	Vitamin digestion and absorption	2/24	0.0034430218247567387	0.08837089350208964	22.831050228310502	129.48414967506628	CUBN;APOB	2
GO_Biological_Process_2018	negative regulation of cell differentiation (GO:0045596)	5/151	2.2811377983826582e-4	0.0895434321934362	9.0719404880704	76.07426307817946	TNN;COL5A2;NKX2-1;USH2A;EGFR	5
KEGG_2019_Human	Insulin secretion	3/86	0.0038433323361367934	0.09105741227154864	9.55718381650207	53.151470144925305	RYR2;PCLO;GNAS	3
GO_Biological_Process_2018	negative regulation of osteoblast proliferation (GO:0033689)	2/7	2.726962614621149e-4	0.09277126814941149	78.27788649706457	642.4385109628089	NELL1;TNN	2
GO_Biological_Process_2018	sodium ion transmembrane transport (GO:0035725)	3/37	3.315631895907781e-4	0.09399816424898559	22.213994816734544	177.9716878786394	SCN10A;SCN3A;SLC8A1	3
KEGG_2019_Human	Protein digestion and absorption	3/90	0.004366309518939849	0.09605880941667667	9.132420091324201	49.62408338213561	COL22A1;COL5A2;SLC8A1	3
GO_Biological_Process_2018	negative regulation of protein catabolic process (GO:0042177)	3/40	4.183063282338499e-4	0.09702805422624254	20.54794520547945	159.8485592706754	NELL1;FMN2;EGFR	3
GO_Biological_Process_2018	cytoskeletal anchoring at nuclear membrane (GO:0090286)	2/8	3.6273631743584525e-4	0.09742333830921675	68.4931506849315	542.591396294714	SYNE2;SYNE1	2
GO_Biological_Process_2018	regulation of cardiac muscle contraction (GO:0055117)	3/36	3.0547785732446545e-4	0.0974283441204217	22.831050228310502	184.78614753643265	RYR2;SCN10A;SLC8A1	3
Panther_2016	Wnt signaling pathway_Homo sapiens_P00057	5/278	0.003481683299005585	0.09748713237215638	4.927564797477086	27.8911963907228	MYH2;CDH10;CDH12;PCDH15;TP53	5
GO_Biological_Process_2018	skin development (GO:0043588)	4/95	4.046182320227093e-4	0.09832223038151836	11.535688536409516	90.12333464917472	RYR1;FLG;COL5A2;HRNR	4
GO_Biological_Process_2018	sarcoplasmic reticulum calcium ion transport (GO:0070296)	2/9	4.6527396164461245e-4	0.09892887609468572	60.882800608828	467.1466764711873	RYR1;RYR2	2
GO_Biological_Process_2018	membrane depolarization during action potential (GO:0086010)	3/39	3.8794659977370516e-4	0.09898457493226087	21.074815595363543	165.53514978423638	SCN10A;SCN3A;SLC8A1	3
GO_Biological_Process_2018	release of sequestered calcium ion into cytosol by endoplasmic reticulum (GO:1903514)	2/7	2.726962614621149e-4	0.09939778730294088	78.27788649706457	642.4385109628089	RYR1;RYR2	2
GO_Biological_Process_2018	calcium ion transmembrane import into cytosol (GO:0097553)	3/37	3.315631895907781e-4	0.09952746802833767	22.213994816734544	177.9716878786394	RYR1;RYR2;RYR3	3
GO_Biological_Process_2018	response to muscle stretch (GO:0035994)	2/9	4.6527396164461245e-4	0.10323013157706336	60.882800608828	467.1466764711873	RYR2;SLC8A1	2
KEGG_2019_Human	Galactose metabolism	2/31	0.005705947915146924	0.11716213052435018	17.675651789659742	91.31676808338491	MGAM;SI	2
KEGG_2019_Human	Proteoglycans in cancer	4/201	0.006278988152021869	0.12087052192642098	5.45219109929803	27.645588134795236	TIAM1;ERBB4;TP53;EGFR	4
KEGG_2019_Human	Starch and sucrose metabolism	2/36	0.007640328916095304	0.13842478271513844	15.220700152207	74.19048135289918	MGAM;SI	2
Reactome_2016	GRB2 events in ERBB2 signaling_Homo sapiens_R-HSA-1963640	2/16	0.0015254766756261087	0.16671280812199615	34.24657534246575	222.10439532817944	ERBB4;EGFR	2
KEGG_2019_Human	Bladder cancer	2/41	0.009828533928940142	0.16817713611742022	13.364517206815904	61.77701969228057	TP53;EGFR	2
Reactome_2016	ERBB2 Activates PTK6 Signaling_Homo sapiens_R-HSA-8847993	2/13	9.986092713926314e-4	0.16976357613674734	42.149631190727085	291.2179968619636	ERBB4;EGFR	2
Reactome_2016	SHC1 events in ERBB2 signaling_Homo sapiens_R-HSA-1250196	2/18	0.0019358238702516727	0.17422414832265054	30.441400304414	190.17419392316594	ERBB4;EGFR	2
Reactome_2016	PI3K events in ERBB2 signaling_Homo sapiens_R-HSA-1963642	2/16	0.0015254766756261087	0.17953687028522664	34.24657534246575	222.10439532817944	ERBB4;EGFR	2
KEGG_2019_Human	ABC transporters	2/45	0.011755406983254994	0.18103326754212692	12.176560121765602	54.105838361637716	ABCB5;ABCA13	2
KEGG_2019_Human	Carbohydrate digestion and absorption	2/44	0.011259297814373171	0.1825191435172072	12.453300124533001	55.87249090016471	MGAM;SI	2
Reactome_2016	Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC)_Homo sapiens_R-HSA-5083625	2/18	0.0019358238702516727	0.1851131575928162	30.441400304414	190.17419392316594	MUC16;MUC17	2
Reactome_2016	Cell-Cell communication_Homo sapiens_R-HSA-1500931	4/131	0.0013492442629751353	0.18766761112290517	8.36557565617484	55.28148613184012	DSCAM;DST;CDH10;CDH12	4
Reactome_2016	Diseases associated with O-glycosylation of proteins_Homo sapiens_R-HSA-3906995	3/62	0.0015118584971978205	0.19276195839272212	13.256738842244808	86.09477143765353	MUC16;MUC17;ADAMTS20	3
GO_Biological_Process_2018	calcium ion transport (GO:0006816)	4/119	9.449679231124647e-4	0.19288685246571632	9.209163117301715	64.13592333227092	RYR1;RYR2;RYR3;SLC8A1	4
WikiPathways_2019_Human	ErbB Signaling Pathway WP673	3/91	0.00450345336210517	0.19323908971942183	9.032063826584375	48.79943485819169	ERBB4;TP53;EGFR	3
KEGG_2019_Human	Endocrine and other factor-regulated calcium reabsorption	2/48	0.01330025983053789	0.19507047751455572	11.415525114155251	49.31474552299758	GNAS;SLC8A1	2
Reactome_2016	Defective GALNT12 causes colorectal cancer 1 (CRCS1)_Homo sapiens_R-HSA-5083636	2/18	0.0019358238702516727	0.19745403476567064	30.441400304414	190.17419392316594	MUC16;MUC17	2
WikiPathways_2019_Human	Pancreatic adenocarcinoma pathway WP4263	3/89	0.0042317402118032576	0.19973813799711376	9.235031553024472	50.470758561816034	TIAM1;TP53;EGFR	3
