datasource	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes	n_genes
GO_Biological_Process_2018	calcium ion transport (GO:0006816)	14/119	4.524104642466487e-6	0.005771626497626621	4.317323259579061	53.12937234520985	TRPC7;RYR2;TRPC6;CACNA2D1;CACNA1B;SLC3A2;ATP2B2;CACNA1C;NALCN;CACNA1E;RYR3;CACNA1G;SLC8A3;ORAI3	14
Reactome_2016	Cell-Cell communication_Homo sapiens_R-HSA-1500931	13/131	6.123062354537341e-5	0.005855178376526333	3.6417116044540934	35.32774575678653	DSCAM;DCC;MAGI2;LAMA3;CDH12;FLNA;CTNNB1;PTPN6;FLNC;SPTAN1;DSCAML1;CDH18;PLEC	13
Reactome_2016	L1CAM interactions_Homo sapiens_R-HSA-373760	11/96	6.053647452938494e-5	0.006174720401997264	4.204892966360856	40.839032640622726	SPTA1;SCN10A;CHL1;SCN11A;LAMA1;CNTN6;SCN4A;ANK3;SPTAN1;SPTB;SCN1A	11
Reactome_2016	Platelet calcium homeostasis_Homo sapiens_R-HSA-418360	6/27	7.237782746730441e-5	0.006514004472057397	8.154943934760448	77.74605957943686	TRPC7;SLC8A3;TRPC6;ITPR2;ATP2B2;ATP2B1	6
GO_Biological_Process_2018	homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	10/65	9.68098687681997e-6	0.007057439433201758	5.6457304163726185	65.18191509830706	PTPRT;ROBO2;TENM3;DSCAM;CDH12;FAT2;CELSR2;DSCAML1;CDH18;ROBO1	10
Reactome_2016	Defective GALNT3 causes familial hyperphosphatemic tumoral calcinosis (HFTC)_Homo sapiens_R-HSA-5083625	5/18	9.41659562207402e-5	0.007203695650886625	10.193679918450561	94.50001876282222	MUC2;MUC17;MUC12;MUC5B;MUC4	5
Reactome_2016	p75 NTR receptor-mediated signalling_Homo sapiens_R-HSA-193704	10/83	8.488831556199033e-5	0.007215506822769178	4.4213551453520505	41.446552890494885	ARHGEF11;AKAP13;OBSCN;IRAK1;RASGRF2;ARHGEF17;MCF2;SORCS3;ECT2;KALRN	10
GO_Biological_Process_2018	cilium movement (GO:0003341)	9/50	7.1790259723737795e-6	0.007326913907404679	6.605504587155963	78.23788740033254	CCDC39;ADCY10;MAATS1;DNAH11;DNAH7;DNAH5;LRRC6;DNAH9;CFAP54	9
GO_Biological_Process_2018	cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	15/143	8.670417350028912e-6	0.007374189956199591	3.849361647526785	44.86659510260658	PTPRT;ROBO2;TENM2;TENM3;DSCAM;TENM4;CELSR2;ROBO1;PTPRD;CDH12;FAT2;DCHS1;FAT4;DSCAML1;CDH18	15
GO_Biological_Process_2018	axonogenesis (GO:0007409)	19/224	1.3131487371343227e-5	0.0074455533395516105	3.1127129750982965	34.98844271266181	EPHA5;NTNG1;ROBO2;ROBO3;MAP1S;DCC;SIAH2;NRXN1;UNC5C;ANK3;SPTB;GLI2;ROBO1;SPTA1;TLR9;TNR;CNTN4;SPTAN1;DSCAML1	19
Reactome_2016	Defective GALNT12 causes colorectal cancer 1 (CRCS1)_Homo sapiens_R-HSA-5083636	5/18	9.41659562207402e-5	0.00758283752724908	10.193679918450561	94.50001876282222	MUC2;MUC17;MUC12;MUC5B;MUC4	5
Reactome_2016	Post-translational protein modification_Homo sapiens_R-HSA-597592	30/521	1.0568106880608548e-4	0.007699620727300514	2.1130852806001164	19.34547490012521	GRIA1;THSD7B;PRKCSH;MIA3;BRCA1;ADAMTS12;ADAMTSL1;SPTA1;ADAMTS2;HERC2;MUC2;ADAMTSL3;MUC12;THSD7A;ADAMTS9;SPTAN1;MUC4;ADAMTS7;DYNC2H1;CDKN2A;MUC17;ANK3;MUC5B;SPTB;ARCN1;ADAMTS20;CTAGE5;PIGA;NUP98;TP53	30
GO_Biological_Process_2018	cardiac muscle cell action potential (GO:0086001)	7/30	1.2672131759930032e-5	0.008083236046365369	8.562691131498472	96.55380706614258	SCN10A;CACNA2D1;PKP2;DMD;CACNA1C;CACNA1G;SCN1A	7
LINCS_L1000_Kinase_Perturbations_up	CAMKK2_knockdown_96h_PC3	23/300	8.958045722481998e-6	0.008160779653181101	2.8134556574923546	32.70067825324012	TDRKH;RARS2;INTS1;SAMD9;ZNF292;MCF2;ARHGEF17;RIPK4;MYO7B;VPS13B;DNAJC13;HAUS5;ACVR2A;CACNA1G;ADAMTS20;TOX4;MYH1;CYSLTR1;OBSCN;MUC2;SIGLEC8;CYLC1;PAFAH1B2	23
Reactome_2016	Platelet homeostasis_Homo sapiens_R-HSA-418346	10/87	1.2670772825294177e-4	0.00881194655577277	4.218074449014025	37.851428771594925	TRPC7;SLC8A3;TRPC6;PDE3A;GNAS;ITPR2;ATP2B2;PTPN6;ATP2B1;APOB	10
LINCS_L1000_Kinase_Perturbations_up	RPS6KB1_knockdown_96h_HA1E	24/300	2.7602478882870463e-6	0.010058343304917996	2.9357798165137616	37.578539648210054	RARS2;PTPRN2;DNAH2;RIF1;CNTN6;MCF2;DNAH6;MYO7B;LIG4;UNC5C;ADAMTS20;RIMS2;AKAP13;DCHS2;PAX7;PDE3A;HYDIN;CCDC33;EPHA1;SIGLEC8;CYLC1;C5ORF42;SLC18A2;UBQLN3	24
Reactome_2016	Defective C1GALT1C1 causes Tn polyagglutination syndrome (TNPS)_Homo sapiens_R-HSA-5083632	5/20	1.6287716994490932e-4	0.010834872609378751	9.174311926605505	80.0230660536304	MUC2;MUC17;MUC12;MUC5B;MUC4	5
LINCS_L1000_Kinase_Perturbations_up	KDR_knockdown_96h_A549	23/300	8.958045722481998e-6	0.010881039537574801	2.8134556574923546	32.70067825324012	SRRM2;RARS2;GRIA1;TRPC7;TMEM63A;FLT1;DNAH2;INTS1;ABCB4;MCF2;HUWE1;MTUS2;SNX13;PPP1R3A;ABCC9;CACNA1C;RIMS2;ANO1;SYT12;PCNX;NF1;SIGLEC8;MARK2	23
PPI_Hub_Proteins	ARRB1	19/263	1.1733717998179847e-4	0.011293703573248102	2.6511319635818187	23.993960842094648	SRRM2;MAP2K3;MAP2K4;LRP4;ARRB1;ACACA;LRP1B;TTN;AKAP12;MYH1;BCLAF1;CALD1;POLR1A;FASN;FLNA;DMD;RAF1;SPTAN1;RBM10	19
PPI_Hub_Proteins	ABL1	23/351	1.040764170439833e-4	0.013356473520644523	2.4046629551216707	22.051685452892652	EPHA5;ARHGEF11;STAT5B;EPHA7;CREBBP;WAS;TULP4;BRCA1;BRCA2;ROBO1;SPTA1;RIMS1;CTAGE5;NBEA;PRX;FLNA;CTNNB1;ATM;PTPN6;FLNC;EPHA1;TP53;SPTAN1	23
GO_Biological_Process_2018	cellular response to growth factor stimulus (GO:0071363)	14/140	2.9556412815248215e-5	0.013711488599655604	3.669724770642202	38.27232962169628	MAP2K3;STAT5B;WNT10A;SMAD4;FLT1;HGF;MAGI2;ADAMTS12;ZFP36L2;ACVR2A;PDE3A;CTNNB1;SOX5;ADAMTS7	14
Panther_2016	Alzheimer disease-presenilin pathway_Homo sapiens_P00004	10/99	3.6894400366699846e-4	0.013773909470234609	3.706792697618386	29.30169836722874	TRPC7;WNT10A;WNT2B;TRPC6;LRP1;NOTCH4;WNT8A;LRP4;CTNNB1;LRP1B	10
GO_Biological_Process_2018	neuronal action potential (GO:0019228)	6/23	2.707968383932402e-5	0.013818762663207048	9.573195053849222	100.67867684132662	SCN10A;SCN11A;SCN4A;ANK3;CACNA1G;SCN1A	6
GO_Biological_Process_2018	cell morphogenesis (GO:0000902)	9/60	3.3264737441793596e-5	0.014145829597122727	5.504587155963303	56.75786784070604	TENM2;TENM3;TENM4;CDH12;NCKAP1L;FRY;CDH18;FRYL;SSH1	9
PPI_Hub_Proteins	PRKACB	14/174	3.058455087195246e-4	0.014718815107127121	2.9526521143098177	23.894131898674743	GRIA1;RYR2;DHX8;CACNA1C;GLI3;GLI2;LATS2;CALD1;FLNA;CTNNB1;SCN4A;RAF1;TP53;CFTR	14
Reactome_2016	Cell death signalling via NRAGE, NRIF and NADE_Homo sapiens_R-HSA-204998	8/61	2.388235000557654e-4	0.015224998128555043	4.812753797563544	40.137335646714654	ARHGEF11;AKAP13;OBSCN;RASGRF2;ARHGEF17;MCF2;ECT2;KALRN	8
Transcription_Factor_PPIs	SMAD3	24/375	1.065677635453235e-4	0.015292474068753921	2.3486238532110093	21.48222707724347	MAP2K3;CREBBP;SETD2;SMAD4;DHX8;EPB41;NOTCH4;MAGI2;ANK3;BRCA1;KRT10;BRCA2;ARID1A;GLI3;COL3A1;MECOM;TCP1;HIVEP1;NF1;FLNA;CTNNB1;PTPN6;APOB;TP53	24
PPI_Hub_Proteins	CTNNB1	21/337	4.034288766009037e-4	0.01553201174913479	2.286772112269621	17.87229111601607	NCOA2;MLL2;CREBBP;SMAD4;FLT1;TRRAP;MAGI2;PTPRF;AJAP1;AKAP12;TJP1;SLC9A3R1;KIAA1109;PKP2;EP400;CTNNB1;ATM;CTNNA3;PTPN6;NF2;CDH18	21
PPI_Hub_Proteins	MAPK14	30/552	2.865620722872756e-4	0.015760913975800157	1.9944156362185879	16.269556019302136	ARRB1;EVPL;ROBO1;RIMS1;IRAK1;PCF11;CALD1;HIVEP1;MUC12;EP400;FLNA;PDLIM4;MAP2K3;SRRM2;SPEN;MAP2K4;NCOA2;MLL2;DUSP2;KDM2B;SIAH2;MINK1;MIB1;SSH1;TJP1;ACLY;KANSL1;NBR1;NUP98;TP53	30
PPI_Hub_Proteins	NCK1	17/244	4.0246872787716935e-4	0.017216717803634467	2.5567754549556323	19.988597337985503	ARHGEF11;SPEN;FLT1;DCC;MINK1;WAS;BRCA1;CELSR2;AFF2;RIMS2;RIMS1;PAX7;PRX;TLR9;DROSHA;FLNC;ECT2	17
GO_Biological_Process_2018	neuron projection morphogenesis (GO:0048812)	15/164	4.437272855769551e-5	0.017418002602301554	3.3564555829044527	33.641369989632004	NTNG1;MAP1S;DCC;MINK1;LRP4;ANK3;MAPK8IP2;NYAP2;CELSR2;DOCK10;TLR9;CTNNB1;NCKAP1L;CNTN4;DSCAML1	15
PPI_Hub_Proteins	SMAD3	21/328	2.8135884038977437e-4	0.018053858925010522	2.349518908033117	19.209383924404474	MAP2K3;CREBBP;SMAD4;DHX8;EPB41;NOTCH4;MAGI2;ANK3;BRCA1;KRT10;BRCA2;ARID1A;GLI3;MECOM;TCP1;HIVEP1;NF1;FLNA;CTNNB1;PTPN6;TP53	21
PPI_Hub_Proteins	PRKCA	30/547	2.4569555088913903e-4	0.018918557418463704	2.012646126494809	16.727942008621643	GRIA1;LRP1;CACNA1B;BRCA1;CACNA1C;ACACA;TTN;AKAP12;SLC9A3R1;AKAP13;STK11;DMBT1;FLNA;FLNC;MARK2;KCNJ4;GABRA1;CREBBP;ARHGEF17;HUWE1;ATP2B2;ATP2B1;TJP1;SEMG1;NF1;PDE3A;PTPN6;RAF1;TP53;CFTR	30
LINCS_L1000_Kinase_Perturbations_up	CDC7_knockdown_96h_PC3	22/300	2.7761053611096354e-5	0.02023225587176702	2.691131498470948	28.235019243134612	TDRKH;RARS2;WNT2B;DNAH2;EPB41;MCF2;MYH15;GPR98;MINK1;MYO7B;CACNA1C;CACNA1E;GLI2;ADAM29;SBNO1;ADCY10;CYSLTR1;SYT12;TNR;SIGLEC8;CYLC1;UBQLN3	22
PPI_Hub_Proteins	RPS6KA3	22/375	6.694536923748109e-4	0.023430879233118384	2.1529051987767582	15.735688648751287	SRRM2;MACF1;RYR2;MLL2;CREBBP;TRRAP;MAP1S;HUWE1;PPP1R3A;CACNA1C;SSFA2;RIMS2;ACLY;SLC9A3R1;BCLAF1;STK11;FLNA;SCN4A;RAF1;TP53;CFTR;MARK1	22
Panther_2016	Nicotine pharmacodynamics pathway_Homo sapiens_P06587	5/28	8.624892819442597e-4	0.024149699894439273	6.553079947575361	46.236486473573166	EPB41;FLNA;CACNA1C;SLC18A2;CACNA1G	5
GO_Biological_Process_2018	negative regulation of cell motility (GO:2000146)	11/98	7.324171467523723e-5	0.024916831332515706	4.119078824190226	39.220819956450974	NAV3;MAGI2;SEMG1;NF1;WAS;DPEP1;MIA3;NF2;EPHA1;SULF1;ROBO1	11
Reactome_2016	Disease_Homo sapiens_R-HSA-1643685	36/725	4.161737692573404e-4	0.02546983467854923	1.8222081619740589	14.184811193064437	THSD7B;NOTCH4;TAF1L;ADAMTS12;ACACA;ADAMTSL1;ADAMTS2;MUC2;ADAMTSL3;MUC12;THSD7A;ADAMTS9;MUC4;ADAMTS7;JAG2;MAP2K3;CUBN;MAP2K4;RNF43;STAT5B;CPSF4;CREBBP;SMAD4;MUC17;TRAT1;LIG4;MUC5B;HSPG2;GCK;ADAMTS20;MIB1;ELMO1;CTNNB1;NUP98;DOCK2;CFTR	36
Reactome_2016	Ion homeostasis_Homo sapiens_R-HSA-5578775	7/51	4.396423346110485e-4	0.02587126045980401	5.036877136175572	38.932788819925094	SLC8A3;RYR2;ITPR2;ABCC9;ATP2B2;ATP2B1;RYR3	7
GO_Biological_Process_2018	cell morphogenesis involved in neuron differentiation (GO:0048667)	11/98	7.324171467523723e-5	0.02669660499912397	4.119078824190226	39.220819956450974	NTNG1;MAP1S;DCC;MINK1;TLR9;LRP4;ANK3;CNTN4;MAPK8IP2;CELSR2;DSCAML1	11
Panther_2016	Integrin signalling pathway_Homo sapiens_P00034	12/156	0.0011960609197632322	0.0267917646026964	2.8228652081863093	18.994274350018408	MAP2K3;MAP2K4;COL3A1;COL1A2;COL14A1;LAMA1;COL6A2;COL12A1;LAMA3;ELMO1;FLNA;RAF1	12
Reactome_2016	Rho GTPase cycle_Homo sapiens_R-HSA-194840	11/122	5.108808877418003e-4	0.02695337097396395	3.308768235824936	25.078392240818758	ARHGEF11;AKAP13;RHOT2;OBSCN;RACGAP1;RASGRF2;ARHGEF17;MCF2;ARHGAP19;ECT2;KALRN	11
Reactome_2016	Signaling by Rho GTPases_Homo sapiens_R-HSA-194315	22/367	5.021929403108932e-4	0.027441257095559522	2.1998350123740718	16.711104238684438	ARHGEF11;NCOA2;ERCC6L;MCF2;RASGRF2;ARHGEF17;WAS;ARHGAP19;KALRN;AKAP13;RHOT2;OBSCN;RACGAP1;FLNA;CTNNB1;NCKAP1L;KNTC1;MYH11;NUP98;NF2;ECT2;CFTR	22
PPI_Hub_Proteins	FYN	24/433	8.639299727186028e-4	0.027717753291388505	2.034027586499142	14.34806892140941	GRIA1;PTPRT;ARHGEF11;FLT1;TRPC6;DCC;TRAT1;TULP4;WAS;CACNA1C;BRCA2;PTPRF;RIMS2;RIMS1;STK11;NBEA;PAX7;PRX;FLNA;CTNNB1;PTPN6;FLNC;PROM1;RAF1	24
Reactome_2016	Vesicle-mediated transport_Homo sapiens_R-HSA-5653656	27/492	4.906383871735046e-4	0.027802841939831926	2.013873349742672	15.345318562221996	GRIA1;COLEC12;LRP1;ARRB1;MIA3;SPTA1;RACGAP1;MYH13;KIF1A;APOB;SPTAN1;DYNC2H1;EXOC8;MYH15;ANK3;SPTB;ARCN1;TJP1;MYH1;COL3A1;COL1A2;CTAGE5;KIF16B;KIF26B;MYH8;TRIP11;PAFAH1B2	27
WikiPathways_2019_Human	Epithelial to mesenchymal transition in colorectal cancer WP4239	14/159	1.1907234039945298e-4	0.028101072334270904	3.2312042005654606	29.196448181519607	MAP2K3;JAG2;MAP2K4;WNT10A;SMAD4;WNT2B;NOTCH4;WNT8A;TJP1;LATS2;PKP2;CTNNB1;RAF1;TP53	14
KEGG_2019_Human	MAPK signaling pathway	20/295	1.847598773843333e-4	0.028453021117187328	2.4879489970455606	21.38753795316542	MAP2K3;MAP2K4;DUSP2;FLT1;CACNA2D1;HGF;RASGRF2;CACNA1B;ARRB1;CACNA1C;MAPK8IP2;CACNA1E;CACNA1G;MECOM;IRAK1;NF1;FLNA;FLNC;RAF1;TP53	20
LINCS_L1000_Kinase_Perturbations_up	KISS1R_knockdown_96h_HT29	21/300	8.202354511712654e-5	0.029889379840680914	2.5688073394495414	24.1686346841783	TMEM63A;DNAH2;RIF1;LAMA1;MCF2;HUWE1;NRXN2;UNC5C;PPP1R3A;ABCC9;FRAS1;MECOM;SYT12;SIX5;ZNF814;COL6A2;NF1;FAM193A;CCHCR1;MCF2L2;UBQLN3	21
GO_Biological_Process_2018	cardiac muscle cell contraction (GO:0086003)	5/18	9.41659562207402e-5	0.030033054662152326	10.193679918450561	94.50001876282222	CACNA2D1;PKP2;CACNA1C;CACNA1G;SCN1A	5
Reactome_2016	Neuronal System_Homo sapiens_R-HSA-112316	19/301	6.416572483797838e-4	0.03067923718815841	2.316437562863848	17.02918946380447	GRIA1;KCNJ4;GABRA1;KCNH5;CACNA2D1;SLC22A2;KCNB2;RASGRF2;GRIK3;CACNA1B;ABCC9;KCNA6;CACNA1E;PTPRF;PTPRD;RIMS1;RAF1;SLC18A2;PPFIA2	19
Reactome_2016	Termination of O-glycan biosynthesis_Homo sapiens_R-HSA-977068	5/26	6.037736190120953e-4	0.03079245456961686	7.057163020465773	52.309888731444964	MUC2;MUC17;MUC12;MUC5B;MUC4	5
Reactome_2016	Assembly of collagen fibrils and other multimeric structures_Homo sapiens_R-HSA-2022090	7/54	6.268948641165266e-4	0.030940294906396312	4.757050628610261	35.081972127477876	COL18A1;COL3A1;COL1A2;COL6A2;LAMA3;COL6A6;PLEC	7
