datasource	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes	n_genes
WikiPathways_2019_Human	Breast cancer pathway WP4262	3/154	0.0035899504722669293	0.10590353893187442	9.74025974025974	54.83393057730235	ATM;TP53;EGFR	3
WikiPathways_2019_Human	Integrated Cancer Pathway WP1971	2/44	0.0034987013786665277	0.11009247004870673	22.727272727272727	128.53098668190611	ATM;TP53	2
KEA_2015	CDK7	2/21	7.995517676019706e-4	0.11406938551121448	47.61904761904761	339.5932989435837	SMAD1;TP53	2
BioCarta_2016	Keratinocyte Differentiation_Homo sapiens_h_keratinocytePathway	2/53	0.00503893905931115	0.11942285570567426	18.867924528301884	99.82188156911111	MAP2K3;EGFR	2
PPI_Hub_Proteins	MDM2	4/197	6.322374022987702e-4	0.12170569994251325	10.15228426395939	74.7842192670302	PYHIN1;ATM;C1ORF173;TP53	4
Transcription_Factor_PPIs	BRF1	2/22	8.78395909700633e-4	0.12604981304204083	45.45454545454545	319.88241562516987	TP53;SMC2	2
PPI_Hub_Proteins	ATM	4/222	9.87084843789671e-4	0.1266758882863411	9.00900900900901	62.34914018863836	EPB41L3;ATM;TP53;EPN2	4
Transcription_Factor_PPIs	ZNF148	2/16	4.597842333580924e-4	0.13195807497377252	62.5	480.29707727752503	ATM;TP53	2
WikiPathways_2019_Human	DNA IR-Double Strand Breaks (DSBs) and cellular response via ATM WP3959	2/55	0.005416545994675769	0.15038880644040958	18.18181818181818	94.87812612779396	ATM;TP53	2
Transcription_Factor_PPIs	BACH1	2/31	0.0017482077236044978	0.1672452055581636	32.25806451612903	204.81174754177738	SMAD1;TP53	2
KEA_2015	AURKB	2/77	0.010381380159978023	0.17089348878733054	12.987012987012987	59.32131748953536	ATM;TP53	2
KEA_2015	ATR	2/58	0.006006596726879575	0.17138822660696387	17.241379310344826	88.18787860744115	ATM;TP53	2
WikiPathways_2019_Human	Non-small cell lung cancer WP4255	2/66	0.007716343966064588	0.17343401676107076	15.151515151515152	73.70325161583281	TP53;EGFR	2
WikiPathways_2019_Human	DNA Damage Response WP707	2/68	0.008174210972500926	0.17537398086456532	14.705882352941176	70.68781005856127	ATM;TP53	2
WikiPathways_2019_Human	Pathways Affected in Adenoid Cystic Carcinoma WP3651	2/65	0.007491931509876717	0.17680958363309052	15.384615384615385	75.29120978784212	ATM;TP53	2
KEA_2015	CSNK1D	2/72	0.009125768938000465	0.17753768661200905	13.888888888888888	65.23129327619066	TP53;EPN2	2
WikiPathways_2019_Human	G1 to S cell cycle control WP45	2/64	0.0072705495770056024	0.1806157579129813	15.625	76.93630304855337	ATM;TP53	2
WikiPathways_2019_Human	miRNA Regulation of DNA Damage Response WP1530	2/71	0.00888343207228369	0.18230347557034357	14.084507042253522	66.52911692987784	ATM;TP53	2
WikiPathways_2019_Human	Endometrial cancer WP4155	2/63	0.007052210585778927	0.18492463313820295	15.873015873015872	78.64149449270738	TP53;EGFR	2
KEA_2015	EGFR	2/72	0.009125768938000465	0.18599186216496186	13.888888888888888	65.23129327619066	ATM;EGFR	2
PPI_Hub_Proteins	XPO1	3/124	0.0019439009971488931	0.18710047097558097	12.096774193548386	75.52086897137029	SMAD1;CNOT1;TP53	3
KEA_2015	CSNK1A1	2/84	0.01226004460412224	0.18740353894872566	11.904761904761903	52.39773464640237	EPB41L3;TP53	2
