datasource	term	overlap	p_value	adjusted_p_value	odds_ratio	combined_score	genes	n_genes
KEGG_2019_Human	Olfactory transduction	25/444	3.0410818970645815e-4	0.006244354828639274	2.1490956605460423	17.403649664480138	OR8G1;OR51F1;PDE1C;OR6K3;OR6K2;OR2G2;OR4M2;OR2T12;SLC8A1;OR5W2;OR2AG1;OR2W1;OR52B6;OR5D13;OR8H1;OR51I2;OR14I1;OR4N4;OR6N1;SLC8A3;OR2V2;OR5AC2;OR51A4;OR4C6;OR6C3	25
KEGG_2019_Human	Cortisol synthesis and secretion	8/65	2.8616145813226953e-4	0.00629555207890993	4.697592483852026	38.327442712918625	GNAS;ITPR2;ADCY2;CACNA1C;PLCB1;ADCY8;CACNA1F;CACNA1H	8
GO_Biological_Process_2018	calcium ion transport into cytosol (GO:0060402)	6/19	6.37759739798738e-6	0.0065089759043859205	12.053033346725591	144.187052409648	TRPM1;RYR2;GRIN2A;CACNA2D1;CACNA1C;SLC8A1	6
KEA_2015	PRKACA	26/393	1.6349412461611898e-5	0.006997548533569892	2.52510537458967	27.829990822673867	RB1;RYR1;SLC23A2;RYR2;BRSK2;LRRK2;NEDD4L;ITPR2;SLC2A2;PPP1R3A;CACNA1C;PKD1;CACNA1H;TTN;STK11;CUX1;ALOX5;EMD;KCNJ3;ARFGEF1;USP20;APC;TRPV5;PDE3A;TP53;CD44	26
KEGG_2019_Human	Insulin secretion	9/86	4.1709077575042544e-4	0.008028997433195689	3.994319190484644	31.084617455106436	CHRM3;RYR2;GNAS;SLC2A2;ADCY2;CACNA1C;PLCB1;ADCY8;CACNA1F	9
GO_Biological_Process_2018	calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0016339)	8/42	1.1335595838224465e-5	0.008263649366065636	7.270083605961468	82.7885329636909	SELP;PCDHGB4;CDH20;CDH23;CDH9;CDH8;CDH18;CDH7	8
KEGG_2019_Human	Human papillomavirus infection	20/330	4.7698545444941725e-4	0.008641854115907089	2.313208420078649	17.69147481230075	RB1;LAMA5;CDKN1B;VWF;LAMA2;LAMA3;LAMB4;LAMB1;CCNA1;COL1A2;PIK3CA;APC;PPP2R2C;COL4A1;COL9A1;GNAS;TNR;ATM;COL6A6;TP53	20
GO_Biological_Process_2018	extracellular matrix organization (GO:0030198)	19/230	1.1037725518411615e-5	0.00938758555340908	3.1530036508463324	35.98898766084489	LAMA5;VWF;LAMA2;TMPRSS6;COL11A1;COL12A1;LAMA3;LAMB1;NID2;COL1A2;COL5A1;COL4A1;COL5A2;KDR;COL9A1;MMP19;TNR;MATN4;CD44	19
WikiPathways_2019_Human	Pathways Affected in Adenoid Cystic Carcinoma WP3651	9/65	4.709836245665396e-5	0.011115213539770335	5.284791544333529	52.6538173366345	SETD2;PIK3CA;SRCAP;KMT2C;MGA;INSRR;ATM;BCOR;TP53	9
KEGG_2019_Human	Gastric acid secretion	8/75	7.615376242519019e-4	0.012344925698399251	4.071246819338422	29.23224825962721	CHRM3;SLC9A4;GNAS;ITPR2;ADCY2;PLCB1;ADCY8;ACTB	8
KEGG_2019_Human	Cholinergic synapse	10/112	7.2623623495479e-4	0.012426708909226406	3.4078516902944385	24.630708845312245	CHRM3;PIK3CA;ITPR2;ADCY2;CACNA1C;CACNA1F;PLCB1;ADCY8;PIK3CG;KCNJ3	10
Reactome_2016	Interaction between L1 and Ankyrins_Homo sapiens_R-HSA-445095	6/29	8.93597539774514e-5	0.012429129416863695	7.896814951302974	73.62074353542273	SPTA1;SCN10A;SCN7A;ANK2;ANK3;SCN2A	6
Reactome_2016	GPCR downstream signaling_Homo sapiens_R-HSA-388396	46/983	1.0651077893499687e-4	0.013580124314212101	1.786088698717899	16.337825510581954	OR8G1;CHRM3;OR51F1;TRIO;OR6K3;DGKB;OR6K2;OR2G2;NPY4R;TAS2R46;ITPR2;OR4M2;ADCY2;ADRA1D;GPR84;ADCY8;OR2T12;KALRN;PIK3CG;GRM1;OR5W2;OR2AG1;OR2W1;GRM8;OR52B6;OR5D13;RGS7;OR8H1;OR51I2;OR14I1;OR4N4;OR6N1;HCRTR2;OBSCN;PIK3CA;OR2V2;OR5AC2;FSHR;PDE3A;GNAS;OR51A4;PRKCQ;OR4C6;PLCB1;OR6C3;ARHGEF6	46
Panther_2016	Endothelin signaling pathway_Homo sapiens_P00019	8/75	7.615376242519019e-4	0.014215368986035502	4.071246819338422	29.23224825962721	PIK3CA;GNAS;ITPR2;PRKCQ;ADCY2;PLCB1;ADCY8;PIK3CG	8
Reactome_2016	Phase 0 - rapid depolarisation_Homo sapiens_R-HSA-5576892	7/44	1.345946337091816e-4	0.01584075304423445	6.072172102706453	54.12274554984055	SCN10A;CACNA2D1;SCN7A;CACNA1C;CACNA2D4;CACNA1F;SCN2A	7
Panther_2016	Beta1 adrenergic receptor signaling pathway_Homo sapiens_P04377	5/28	7.22626314577506e-4	0.016186829446536134	6.815703380588877	49.295381157262725	RYR1;RYR2;ADCY2;CACNA1C;CACNA1F	5
Reactome_2016	Signaling by GPCR_Homo sapiens_R-HSA-372790	56/1293	1.4944065508266068e-4	0.016331728734033633	1.6530584533276658	14.561149206088366	CHRM3;TRIO;DGKB;OR4M2;ADRA1D;OR2T12;PIK3CG;GRM1;OR5W2;RPS6KA2;GRM8;OR52B6;OR5D13;RGS7;OR8H1;VWF;OR14I1;NRG1;OBSCN;PIK3CA;OR5AC2;FSHR;PRKCQ;OR4C6;PLCB1;OR6C3;ARHGEF6;CX3CR1;OR8G1;OR51F1;SHC3;PDE1C;OR6K3;OR6K2;OR2G2;NPY4R;TAS2R46;ITPR2;ADCY2;GPR84;ADCY8;KALRN;SPTA1;GRIN2A;OR2AG1;OR2W1;KL;OR51I2;OR4N4;OR6N1;HCRTR2;OR2V2;PTPRA;PDE3A;GNAS;OR51A4	56
Panther_2016	p53 pathway feedback loops 2_Homo sapiens_P04398	6/45	0.0010752540161098416	0.017204064257757466	5.089058524173027	34.784724433892556	RB1;CCNA1;PIK3CA;ATM;TP53;PIK3CG	6
KEGG_2019_Human	PI3K-Akt signaling pathway	20/354	0.0011363304232147077	0.017499488517506497	2.1563807305817915	14.620155982814602	LAMA5;CDKN1B;IL4R;VWF;LAMA2;HGF;LAMA3;LAMB4;LAMB1;PIK3CG;STK11;COL1A2;PIK3CA;PPP2R2C;COL4A1;KDR;COL9A1;TNR;COL6A6;TP53	20
LINCS_L1000_Kinase_Perturbations_up	OXSR1_knockdown_96h_PC3	22/300	1.5254000798153053e-5	0.018528526302823242	2.7989821882951653	31.042584264854586	DGKB;CACNA2D1;KCNB2;GPR98;INSRR;ADRA1D;ZIC4;KALRN;SYNE2;GRIN2A;CENPF;POLR2A;CDH20;GRM8;CNGB3;EPHA3;MAGEB4;SIGLEC6;CES1;IL17A;PAPPA2;MUTYH	22
WikiPathways_2019_Human	Focal Adhesion-PI3K-Akt-mTOR-signaling pathway WP3932	20/303	1.570676921906268e-4	0.018533987678493964	2.519335903055954	22.066444171740784	LAMA5;CDKN1B;IL4R;VWF;LAMA2;COL11A1;HGF;LAMA3;SLC2A2;LAMB1;PIK3CG;STK11;COL1A2;COL5A1;PIK3CA;PPP2R2C;COL4A1;COL5A2;KDR;TNR	20
LINCS_L1000_Kinase_Perturbations_up	NEK6_knockdown_96h_PC3	21/300	4.6942915483834816e-5	0.0190066648914549	2.67175572519084	26.62826252300056	NUP205;SETD2;BRSK2;CDKN1B;CBX2;GPR98;WDR96;ATP10B;MLLT1;ZFHX4;SYNE2;CCNA1;RAD50;C7;APC;PTPRA;TUBGCP4;TRPM6;MCF2L2;MAGEB4;IL17A	21
Panther_2016	Huntington disease_Homo sapiens_P00029	10/124	0.0015861719662425152	0.019739028913240187	3.078059591233686	19.842501028083845	DNAH3;DYNC1H1;GRIN2A;HIP1;DNAH8;GRIK5;GRIK2;TP53;KALRN;ACTB	10
Panther_2016	Inflammation mediated by chemokine and cytokine signaling pathway_Homo sapiens_P00031	13/188	0.0014142591598596205	0.01979962823803469	2.6392723729088843	17.316660469808777	CX3CR1;VWF;COL12A1;ITPR2;ADCY2;ACTB;PIK3CG;PREX1;MYH2;PIK3CA;MYO3A;MYH13;PLCB1	13
Panther_2016	Beta2 adrenergic receptor signaling pathway_Homo sapiens_P04378	5/28	7.22626314577506e-4	0.020233536808170166	6.815703380588877	49.295381157262725	RYR1;RYR2;ADCY2;CACNA1C;CACNA1F	5
KEGG_2019_Human	Endocrine and other factor-regulated calcium reabsorption	6/48	0.0015164082580121085	0.020306684498596933	4.770992366412213	30.97047103309289	KL;CALB1;TRPV5;GNAS;PLCB1;SLC8A1	6
KEGG_2019_Human	Platelet activation	10/124	0.0015861719662425152	0.020355873566778943	3.078059591233686	19.842501028083845	COL1A2;VWF;PIK3CA;GNAS;ITPR2;ADCY2;PLCB1;ADCY8;ACTB;PIK3CG	10
KEGG_2019_Human	Taste transduction	8/83	0.001484468107630719	0.020782553506830066	3.678837487353996	23.959160296395517	CHRM3;PDE1C;GABRA6;TAS2R46;CACNA1C;ADCY8;SCN2A;GRM1	8
WikiPathways_2019_Human	Arrhythmogenic Right Ventricular Cardiomyopathy WP2118	9/74	1.322269785441901e-4	0.020803711290952577	4.642046626779451	41.458074684820794	RYR2;LAMA2;CACNA2D1;CACNA2D4;CACNA1C;CACNA1F;EMD;ACTB;SLC8A1	9
LINCS_L1000_Kinase_Perturbations_up	PRKACB_knockdown_96h_MCF7	21/300	4.6942915483834816e-5	0.02138249800288676	2.67175572519084	26.62826252300056	CHRNB3;HSPA1L;PCDHGA3;CACNA2D1;HBB;CACNA1F;CDH9;CDH8;HCRTR2;SCN10A;GJB4;POLR2A;OR2W1;HECW1;MYO3A;MAGEC3;TRPM6;C5ORF42;SIGLEC6;IL17A;KCNJ3	21
Reactome_2016	L1CAM interactions_Homo sapiens_R-HSA-373760	10/96	2.0989240089246724e-4	0.021409024891031657	3.975826972010178	33.67094280875931	SPTA1;SCN10A;RPS6KA2;KIF4A;SCN7A;ANK2;LAMB1;ANK3;EPHB2;SCN2A	10
KEGG_2019_Human	cGMP-PKG signaling pathway	12/166	0.0014627347607638396	0.021453443157869647	2.7591281155154967	18.01006384133131	SLC8A3;KCNJ8;PDE3A;ITPR2;ADRA1D;ADCY2;CACNA1C;CACNA1F;PLCB1;ADCY8;SLC8A1;PIK3CG	12
KEGG_2019_Human	Retrograde endocannabinoid signaling	11/148	0.0018251899678195798	0.021621481157247328	2.836806271920776	17.88910234668309	GABRB2;GABRA6;ITPR2;NDUFS1;ADCY2;CACNA1C;CACNA1F;PLCB1;ADCY8;GRM1;KCNJ3	11
Reactome_2016	Cardiac conduction_Homo sapiens_R-HSA-5576891	12/135	2.3019516710248632e-4	0.022012412854175253	3.392705682782019	28.41928093719699	RYR1;SLC8A3;RYR2;SCN10A;CACNA2D1;ITPR2;SCN7A;CACNA2D4;CACNA1C;CACNA1F;SCN2A;SLC8A1	12
Panther_2016	Nicotinic acetylcholine receptor signaling pathway_Homo sapiens_P00044	7/68	0.0019853059113387637	0.022235426206994154	3.929052537045352	24.446495204579517	MYH2;CHRNB3;MYO3A;MYH13;CACNA1C;CACNA1F;ACTB	7
KEGG_2019_Human	Long-term potentiation	7/67	0.00182122251458854	0.02243746137973081	3.9876951122251336	25.15536689332735	GRIN2A;RPS6KA2;ITPR2;CACNA1C;PLCB1;ADCY8;GRM1	7
WikiPathways_2019_Human	Focal Adhesion WP306	15/198	2.3854883778404043e-4	0.02251901028681342	2.8915105250983113	24.117905673188567	LAMA5;SHC3;VWF;LAMA2;HGF;LAMA3;LAMB1;ACTB;COL1A2;PIK3CA;COL4A1;COL5A2;KDR;TNR;FLNC	15
LINCS_L1000_Kinase_Perturbations_up	PROKR1_knockdown_96h_HEPG2	21/300	4.6942915483834816e-5	0.024437140574727727	2.67175572519084	26.62826252300056	SPRR3;PDHA2;PPP1R13B;GRIK5;CBX2;CHD7;LAMB4;WDR96;NEB;ZBTB3;SLC8A1;HCRTR2;HNRNPM;SCN10A;CLMN;FSHR;SLITRK3;MAGEB4;DZIP3;IL17A;BPTF	21
KEGG_2019_Human	Renin secretion	7/69	0.0021606005218894548	0.024646850397850077	3.872109746653391	23.76456662005266	PDE1C;PDE3A;GNAS;ITPR2;CACNA1C;PLCB1;CACNA1F	7
Reactome_2016	Laminin interactions_Homo sapiens_R-HSA-3000157	5/23	2.756196937755971e-4	0.02480577243980374	8.29737802854298	68.00936411845576	LAMA5;LAMA2;LAMA3;LAMB1;NID2	5
WikiPathways_2019_Human	Robo4 and VEGF Signaling Pathways Crosstalk WP3943	3/6	3.3714567511765765e-4	0.02652212644258907	19.083969465648853	152.57624905792042	ROBO4;KDR;SLIT2	3
KEGG_2019_Human	Salivary secretion	8/90	0.002489382099592335	0.027383203095515684	3.392705682782019	20.34171586793784	CHRM3;GNAS;ITPR2;ADRA1D;ADCY2;PLCB1;ADCY8;MUC5B	8
KEGG_2019_Human	Morphine addiction	8/91	0.0026682541115859645	0.027394075545615904	3.3554232027514472	19.885348246763115	GABRB2;PDE1C;GABRA6;PDE3A;GNAS;ADCY2;ADCY8;KCNJ3	8
LINCS_L1000_Kinase_Perturbations_up	NPBWR1_knockdown_96h_HEPG2	22/300	1.5254000798153053e-5	0.027792789454234863	2.7989821882951653	31.042584264854586	RB1;SPRR3;PDHA2;PPP1R13B;HSPA1L;DGKB;CACNA2D1;CBX2;INSRR;LAMB4;HPS5;SLC8A1;HCRTR2;HERC4;RAD50;OBSCN;ZNF507;SLITRK3;HIVEP3;IGSF9B;DZIP3;IL17A	22
KEGG_2019_Human	Cushing syndrome	11/155	0.0026247812830212072	0.027876987419673514	2.708692440285644	16.097102875843678	RB1;CDKN1B;APC;GNAS;ITPR2;ADCY2;CACNA1C;CACNA1F;PLCB1;ADCY8;CACNA1H	11
LINCS_L1000_Kinase_Perturbations_up	CXCR7_knockdown_96h_HEPG2	21/300	4.6942915483834816e-5	0.028509997337182347	2.67175572519084	26.62826252300056	SPRR3;NUP205;PPP1R13B;TRPC4;GRIK5;CBX2;LAMB4;CRIM1;SLC8A1;HCRTR2;SCN10A;RAD50;ZNF507;CLMN;FSHR;SLITRK3;PRKCQ;HIVEP3;MAGEB4;DZIP3;IL17A	21
KEGG_2019_Human	Estrogen signaling pathway	10/137	0.0033023667705694704	0.031785280166731156	2.7859809438903436	15.916631928383973	SHC3;PIK3CA;HSPA1L;GNAS;ITPR2;ADCY2;PLCB1;ADCY8;GRM1;KCNJ3	10
KEGG_2019_Human	Thyroid hormone synthesis	7/74	0.0032231358334999507	0.03202341408767693	3.610480709717351	20.714773944656564	TPO;TG;GNAS;ITPR2;ADCY2;PLCB1;ADCY8	7
Reactome_2016	TRP channels_Homo sapiens_R-HSA-3295583	5/25	4.167768679192037e-4	0.033561505679809554	7.633587786259542	59.41190510152224	TRPM1;TRPA1;TRPC4;TRPV5;TRPM6	5
Reactome_2016	Neuronal System_Homo sapiens_R-HSA-112316	19/301	3.984670449160531e-4	0.033869698817864516	2.409271892673277	18.859505142987384	GABRB2;CHRNB3;GABRA6;KCNJ8;KCNH7;CACNA2D1;GRIK5;KCNB2;KCNH8;ADCY2;GRIK2;ADCY8;PTPRD;LRFN2;GRIN2A;BZRAP1;RPS6KA2;PLCB1;KCNJ3	19
LINCS_L1000_Kinase_Perturbations_up	RIOK3_knockdown_96h_A549	21/300	4.6942915483834816e-5	0.03421199680461882	2.67175572519084	26.62826252300056	DNAH3;CHRNB3;SHC3;TUBGCP2;INSRR;ZNF804A;VPS13B;ATP10B;GPR50;ZIC4;MYT1;CDH8;SMARCA4;HERC2;RNF216;APC;HECW1;TRPV5;RAB3GAP2;MAGEB4;ZNF574	21
Reactome_2016	Assembly of collagen fibrils and other multimeric structures_Homo sapiens_R-HSA-2022090	7/54	4.96491037978064e-4	0.037981564405321896	4.947695787390443	37.64179804585117	COL1A2;COL5A1;COL4A1;COL11A1;LAMA3;COL5A2;COL6A6	7
KEGG_2019_Human	Pancreatic secretion	8/98	0.004217914622796495	0.038209344230038834	3.115750116840629	17.0382129250294	CHRM3;CPA2;RYR2;GNAS;ITPR2;ADCY2;PLCB1;ADCY8	8
GO_Biological_Process_2018	membrane depolarization during action potential (GO:0086010)	7/39	6.0488856951642264e-5	0.03858432962802881	6.8506557056175374	66.54077094104584	SCN10A;SCN7A;CACNA1C;CACNA1F;SCN2A;SLC8A1;CACNA1H	7
KEGG_2019_Human	Aldosterone synthesis and secretion	8/98	0.004217914622796495	0.03936720314610062	3.115750116840629	17.0382129250294	GNAS;ITPR2;ADCY2;CACNA1C;CACNA1F;PLCB1;ADCY8;CACNA1H	8
BioCarta_2016	Telomeres, Telomerase, Cellular Aging, and  Immortality_Homo sapiens_h_telPathway	4/15	5.052090767414439e-4	0.039911517062574065	10.178117048346055	77.25738626991755	RB1;POLR2A;TEP1;TP53	4
