cancer	gene_cls	datasource	term	overlap	p_value	adjusted_p_value	old_p_value	old_adjusted_p_value	odds_ratio	combined_score	genes	n_genes
COAD	1	GO_Biological_Process_2018	translation (GO:0006412)	6/233	2.156358123975888e-5	0.010003541369680869	0	0	10.510642025050364	112.9316428481454	LARS2;MRPS24;MRPL47;MTRF1L;RPL28;MRPL32	6
COAD	1	GO_Biological_Process_2018	mitochondrial translational elongation (GO:0070125)	4/88	6.373063194475823e-5	0.02710145123450844	0	0	18.55287569573284	179.2364607183189	MRPS24;MRPL47;MRPL46;MRPL32	4
COAD	1	GO_Biological_Process_2018	translational elongation (GO:0006414)	4/106	1.314488960851025e-4	0.05159874744017523	0	0	15.402387370042357	137.64947870322516	MRPS24;MRPL47;MRPL46;MRPL32	4
COAD	1	GO_Biological_Process_2018	mitochondrial gene expression (GO:0140053)	3/46	1.9479223001436747e-4	0.07100176784023694	0	0	26.619343389529725	227.42441138974038	LARS2;MRPS24;MRPL47	3
COAD	1	KEGG_2019_Human	Thermogenesis	9/231	4.303436506043729e-9	1.3254584438614685e-6	0	0	15.90246488205672	306.34272906400923	NDUFA6;NDUFA5;NDUFS5;NDUFAF4;NDUFB3;NDUFAF3;NDUFC1;KRAS;ARID1A	9
COAD	1	KEGG_2019_Human	Oxidative phosphorylation	5/133	1.8181607965200235e-5	0.002799967626640836	0	0	15.344483658124904	167.48657397875456	NDUFA6;NDUFA5;NDUFS5;NDUFB3;NDUFC1	5
COAD	1	KEGG_2019_Human	Retrograde endocannabinoid signaling	5/148	3.041785232903659e-5	0.0023421746293358177	0	0	13.78929950358522	143.4153457563273	NDUFA6;NDUFA5;NDUFS5;NDUFB3;NDUFC1	5
COAD	1	KEGG_2019_Human	Signaling pathways regulating pluripotency of stem cells	3/139	0.0047919944754590115	0.13417584531285232	0	0	8.809279107326384	47.048673361067145	LIF;KRAS;RAF1	3
COAD	1	KEGG_2019_Human	Regulation of actin cytoskeleton	3/214	0.015508774631479625	0.164713882292956	0	0	5.7219149341979785	23.839496337844665	ITGA7;KRAS;RAF1	3
COAD	1	Reactome_2016	Complex I biogenesis_Homo sapiens_R-HSA-6799198	7/49	2.6913853918774042e-11	4.117819649572429e-8	0	0	58.309037900874635	1419.1475187363235	NDUFA6;NDUFA5;NDUFS5;NDUFAF4;NDUFB3;NDUFAF3;NDUFC1	7
COAD	1	Reactome_2016	Respiratory electron transport_Homo sapiens_R-HSA-611105	8/88	3.949395269851066e-11	3.021287381436066e-8	0	0	37.10575139146568	888.8635826338456	NDUFA6;SCO1;NDUFA5;NDUFS5;NDUFAF4;NDUFB3;NDUFAF3;NDUFC1	8
COAD	1	Reactome_2016	Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins._Homo sapiens_R-HSA-163200	8/109	2.2464562489679202e-10	1.1456926869736392e-7	0	0	29.95693690320165	665.5381975150698	NDUFA6;SCO1;NDUFA5;NDUFS5;NDUFAF4;NDUFB3;NDUFAF3;NDUFC1	8
COAD	1	Reactome_2016	The citric acid (TCA) cycle and respiratory electron transport_Homo sapiens_R-HSA-1428517	8/153	3.3735218946501903e-9	1.2903721247036979e-6	0	0	21.34187008136588	416.32244504615375	NDUFA6;SCO1;NDUFA5;NDUFS5;NDUFAF4;NDUFB3;NDUFAF3;NDUFC1	8
COAD	1	Reactome_2016	Mitochondrial translation_Homo sapiens_R-HSA-5368287	6/90	8.393499192663071e-8	2.5684107529548996e-5	0	0	27.2108843537415	443.3530134247077	MTFMT;MRPS24;MRPL47;MRPL46;MTRF1L;MRPL32	6
COAD	1	Reactome_2016	Mitochondrial translation initiation_Homo sapiens_R-HSA-5368286	5/84	1.910524446162554e-6	4.871837337714512e-4	0	0	24.295432458697764	319.92548042888706	MTFMT;MRPS24;MRPL47;MRPL46;MRPL32	5
COAD	1	Reactome_2016	Mitochondrial translation termination_Homo sapiens_R-HSA-5419276	5/84	1.910524446162554e-6	4.1758605751838676e-4	0	0	24.295432458697764	319.92548042888706	MRPS24;MRPL47;MRPL46;MTRF1L;MRPL32	5
COAD	1	Reactome_2016	Mitochondrial translation elongation_Homo sapiens_R-HSA-5389840	4/84	5.311361136674587e-5	0.010157978173890147	0	0	19.43634596695821	191.3134563260284	MRPS24;MRPL47;MRPL46;MRPL32	4
COAD	1	Reactome_2016	Metabolism_Homo sapiens_R-HSA-1430728	14/1908	1.3421680735320238e-4	0.020535171525039964	0	0	2.994908655286014	26.70276759564755	MOCS3;NDUFA6;NDUFA5;NDUFB3;NDUFC1;COQ7;HSD11B2;COQ2;SCO1;NDUFS5;NDUFAF4;NDUFAF3;RPL28;GPC6	14
COAD	1	Reactome_2016	Organelle biogenesis and maintenance_Homo sapiens_R-HSA-1852241	6/326	1.388057336715359e-4	0.019306615683404537	0	0	7.5122073369225	66.72669489324167	MTFMT;MRPS24;MRPL47;MRPL46;MTRF1L;MRPL32	6
COAD	1	WikiPathways_2019_Human	Mitochondrial complex I assembly model OXPHOS system WP4324	8/56	9.25268648894195e-13	4.3672680227806e-10	0	0	58.309037900874635	1615.6671876576258	NDUFA6;NDUFA5;NDUFS5;NDUFAF4;NDUFB3;NDUFAF3;NDUFC1;FOXRED1	8
COAD	1	WikiPathways_2019_Human	Electron Transport Chain (OXPHOS system in mitochondria) WP111	6/103	1.8818940628677537e-7	4.441269988367899e-5	0	0	23.776500891618785	368.19853935491034	NDUFA6;SCO1;NDUFA5;NDUFS5;NDUFB3;NDUFC1	6
COAD	1	WikiPathways_2019_Human	Oxidative phosphorylation WP623	4/60	1.4014832134167174e-5	0.0022050002557756354	0	0	27.2108843537415	304.09236329259215	NDUFA6;NDUFA5;NDUFS5;NDUFC1	4
COAD	2	GO_Biological_Process_2018	regulation of RNA export from nucleus (GO:0046831)	3/15	1.6610279367976186e-5	0.08476225561478248	0	0	58.82352941176471	647.381695012732	DHX9;NCBP2;TPR	3
COAD	2	PPI_Hub_Proteins	RELA	6/283	3.9940305451445615e-4	0.1537701759880656	0	0	6.235709831635836	48.797793530995804	UXT;DHX9;RPL23;CHEK1;KRIT1;CCT8	6
COAD	3	BioCarta_2016	Links between Pyk2 and Map Kinases_Homo sapiens_h_pyk2Pathway	3/26	1.0368252194921716e-5	0.0024572757701964466	0	0	69.93006993006993	802.5707758247771	JUN;PRKCA;CRKL	3
COAD	3	BioCarta_2016	Angiotensin II mediated activation of JNK Pathway via Pyk2 dependent signaling_Homo sapiens_h_At1rPathway	3/34	2.3649379959402547e-5	0.0028024515251892017	0	0	53.475935828877006	569.6349551193277	JUN;PRKCA;CRKL	3
COAD	3	KEGG_2019_Human	Focal adhesion	4/199	3.1040883236321235e-4	0.0956059203678694	0	0	12.182122734886555	98.40256208657408	JUN;PRKCA;TLN1;CRKL	4
COAD	3	KEGG_2019_Human	Rap1 signaling pathway	4/206	3.5393053805930373e-4	0.054505302861132775	0	0	11.768167107972932	93.51467942636839	PARD6A;PRKCA;TLN1;CRKL	4
COAD	3	KEGG_2019_Human	ErbB signaling pathway	3/85	3.686196306318272e-4	0.037844948744867594	0	0	21.390374331550802	169.10685041435204	JUN;PRKCA;CRKL	3
COAD	3	KEGG_2019_Human	Wnt signaling pathway	3/158	0.0022179535617162273	0.1707824242521495	0	0	11.507479861910243	70.32416947389135	FOSL1;JUN;PRKCA	3
COAD	3	Panther_2016	Angiogenesis_Homo sapiens_P00005	3/142	0.0016356330676648072	0.1831909035784584	0	0	12.804097311139564	82.14757173144639	JUN;PRKCA;CRKL	3
COAD	3	PPI_Hub_Proteins	MAPK9	4/222	4.6960390189251886e-4	0.18079750222861976	0	0	10.92001092001092	83.68682479404276	JUN;GFPT1;PRKCA;CRKL	4
COAD	3	PPI_Hub_Proteins	VCL	3/121	0.001032241992393795	0.1987065835358055	0	0	15.026296018031555	103.32114426231824	DDX46;PRKCA;TLN1	3
COAD	3	PPI_Hub_Proteins	ITGB1	3/129	0.0012415893708468593	0.1593373025920136	0	0	14.094432699083862	94.31096503768003	PRKCA;TLN1;CRKL	3
COAD	3	Transcription_Factor_PPIs	MYC	9/957	1.7266053148985742e-5	0.004955357253758908	0	0	5.699629524080935	62.50651598694923	CEP57;FOSL1;JUN;SDF2L1;RPN2;GFPT1;HPS1;HUWE1;SRP9	9
COAD	3	Transcription_Factor_PPIs	ATF2	4/237	6.005055456995777e-4	0.08617254580788941	0	0	10.228870988364658	75.87509199693335	JUN;AHCY;PRKCA;VRK1	4
COAD	3	WikiPathways_2019_Human	Focal Adhesion WP306	4/198	3.045221416801878e-4	0.14373445087304865	0	0	12.243648607284973	99.13396704720489	JUN;PRKCA;TLN1;CRKL	4
COAD	3	WikiPathways_2019_Human	ErbB Signaling Pathway WP673	3/91	4.503520462993958e-4	0.1062830829266574	0	0	19.980019980019982	153.95566345548292	JUN;PRKCA;CRKL	3
COAD	3	WikiPathways_2019_Human	Wnt Signaling Pathway and Pluripotency WP399	3/102	6.286962058553533e-4	0.09891486972124225	0	0	17.825311942959	131.40574683597623	FOSL1;JUN;PRKCA	3
COAD	3	WikiPathways_2019_Human	Wnt Signaling WP428	3/115	8.909839120948078e-4	0.10513610162718733	0	0	15.810276679841897	111.03848516469237	FOSL1;JUN;PRKCA	3
COAD	3	WikiPathways_2019_Human	EGF/EGFR Signaling Pathway WP437	3/162	0.0023811564165296525	0.1404882285752495	0	0	11.223344556677889	67.79089809210505	JUN;PRKCA;CRKL	3
COAD	3	WikiPathways_2019_Human	Circadian rhythm related genes WP3594	3/201	0.004369863613697933	0.14732683040467315	0	0	9.045680687471732	49.14539556799436	JUN;AHCY;GFPT1	3
COAD	5	GO_Biological_Process_2018	regulation of signal transduction by p53 class mediator (GO:1901796)	4/139	2.9657806611556977e-5	0.15134378713877525	0	0	22.136137244050914	230.78661151187865	MDM2;TAF7;BRCA1;TAF1	4
COAD	5	GO_Biological_Process_2018	negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	6/566	7.104820911278204e-5	0.12085300370084225	0	0	8.154389779831478	77.89196990827749	TGIF1;SAP130;MDM2;ARID5B;TAF7;TAF1	6
COAD	5	GO_Biological_Process_2018	negative regulation of gene expression (GO:0010629)	6/619	1.1634846328156667e-4	0.07421577601572933	0	0	7.45619485522555	67.54507922971304	MDM2;ARID5B;TAF7;BRCA1;PICALM;TAF1	6
COAD	5	GO_Biological_Process_2018	retrograde vesicle-mediated transport, Golgi to ER (GO:0006890)	3/81	1.5556804188956395e-4	0.07216942888749499	0	0	28.49002849002849	249.81274511762098	RACGAP1;RER1;COPB1	3
COAD	5	GO_Biological_Process_2018	regulation of intracellular signal transduction (GO:1902531)	5/423	1.8837769247883492e-4	0.08010761372662455	0	0	9.092562284051645	77.98746688428963	RACGAP1;MDM2;TAF7;BRCA1;TAF1	5
COAD	5	GO_Biological_Process_2018	Golgi vesicle transport (GO:0048193)	4/272	3.951378334887104e-4	0.15510679725329918	0	0	11.312217194570136	88.64565507227884	RACGAP1;RER1;VAPA;COPB1	4
COAD	5	GO_Biological_Process_2018	macromolecular complex assembly (GO:0065003)	3/121	5.073071298513898e-4	0.18491344883083155	0	0	19.07183725365544	144.68647092784647	MDM2;KNTC1;PICALM	3
COAD	5	GO_Biological_Process_2018	negative regulation of transcription, DNA-templated (GO:0045892)	6/814	5.104960186623166e-4	0.17367074554892012	0	0	5.67000567000567	42.97936714773274	TGIF1;SAP130;MDM2;ARID5B;TAF7;BRCA1	6
COAD	5	PPI_Hub_Proteins	CSNK2A1	7/564	5.637129014097813e-6	0.002170294670427658	0	0	9.547190398254228	115.38863834532093	CDC37;PRPF3;MDM2;EIF3H;TAF7;BRCA1;TAF1	7
COAD	5	PPI_Hub_Proteins	HSP90AB1	4/138	2.8829726098755287e-5	0.0055497222740103925	0	0	22.296544035674472	233.09038008745952	EIF3M;CDC37;EIF3H;TRAF2	4
COAD	5	PPI_Hub_Proteins	JUN	4/211	1.5002035214875414e-4	0.019252611859090114	0	0	14.582573824279986	128.39576510506976	TGIF1;MDM2;BRCA1;TAF1	4
COAD	5	PPI_Hub_Proteins	AR	4/243	2.575390056876783e-4	0.024788129297439034	0	0	12.662234884457108	104.64500627962556	TGIF1;CDC37;MDM2;BRCA1	4
COAD	5	PPI_Hub_Proteins	TNIK	3/121	5.073071298513898e-4	0.039062648998557006	0	0	19.07183725365544	144.68647092784647	EIF3M;EIF3H;TRAF2	3
COAD	5	PPI_Hub_Proteins	TUBB	3/125	5.578258717068643e-4	0.035793826767857126	0	0	18.461538461538463	138.3039452705752	MDM2;TRAF2;BRCA1	3
COAD	5	PPI_Hub_Proteins	COPS5	3/132	6.537827769418125e-4	0.03595805273179969	0	0	17.482517482517483	128.19467494805016	SAP130;MDM2;TRAF2	3
COAD	5	PPI_Hub_Proteins	UBB	3/135	6.979328775855248e-4	0.03358801973380338	0	0	17.094017094017094	124.22884826912023	MDM2;TRAF2;BRCA1	3
COAD	5	PPI_Hub_Proteins	TAF1	3/138	7.439446519577507e-4	0.03182429900041489	0	0	16.722408026755854	120.46060064261454	MDM2;TAF7;TAF1	3
COAD	5	PPI_Hub_Proteins	RPL27A	3/147	8.934628042226501e-4	0.03439831796257203	0	0	15.698587127158556	110.21045295963661	CDC37;MDM2;TAF1	3
COAD	5	PPI_Hub_Proteins	HDAC1	4/346	9.739082826651192e-4	0.03408678989327917	0	0	8.89284126278346	61.664681408600835	TGIF1;SAP130;MDM2;BRCA1	4
COAD	5	PPI_Hub_Proteins	TBP	3/154	0.0010220641294842456	0.03279122415428621	0	0	14.985014985014985	103.18577982262461	MDM2;TAF7;TAF1	3
COAD	5	PPI_Hub_Proteins	AKT1	4/355	0.001071209071910278	0.03172426866811208	0	0	8.667388949079092	59.275989553197924	CDC37;MDM2;BRCA1;GAB2	4
COAD	5	PPI_Hub_Proteins	EIF1B	3/159	0.0011207480761780352	0.030820572094895967	0	0	14.513788098693759	98.60317694454146	EIF3M;CDC37;EIF3H	3
COAD	5	PPI_Hub_Proteins	UBQLN4	3/171	0.001381665058118365	0.0354627364917047	0	0	13.49527665317139	88.85918951784518	COPB1;MDM2;TRAF2	3
COAD	5	PPI_Hub_Proteins	SIN3A	3/183	0.0016779926722964372	0.04037669867713302	0	0	12.61034047919294	80.58205596309826	TGIF1;SAP130;TAF1	3
COAD	5	PPI_Hub_Proteins	HSPA8	3/183	0.0016779926722964372	0.038001598754948726	0	0	12.61034047919294	80.58205596309826	MDM2;TRAF2;BRCA1	3
COAD	5	PPI_Hub_Proteins	CASP3	3/193	0.0019532000159146294	0.04177677811817401	0	0	11.95695496213631	74.59090734510313	MDM2;BRCA1;PICALM	3
COAD	5	PPI_Hub_Proteins	SUMO1	3/198	0.002100755421803523	0.04256793881022928	0	0	11.655011655011656	71.85848804510283	MDM2;ARID5B;BRCA1	3
COAD	5	PPI_Hub_Proteins	RB1	3/209	0.0024494110682986552	0.04715116306474911	0	0	11.04158998895841	66.38101947303353	MDM2;BRCA1;TAF1	3
COAD	5	PPI_Hub_Proteins	IKBKE	4/454	0.0026357091056569116	0.04832133360371005	0	0	6.777363605557439	40.248071995162775	EIF3M;CDC37;EIF3H;TRAF2	4
COAD	5	PPI_Hub_Proteins	YWHAE	3/215	0.002653836412417584	0.04644213721730772	0	0	10.733452593917711	63.668146509084	RACGAP1;CDC37;TAF7	3
COAD	5	PPI_Hub_Proteins	PRKAB1	3/223	0.002942435854274028	0.04925381756067394	0	0	10.348395998620214	60.315807369483366	EIF3M;CDC37;EIF3H	3
COAD	5	PPI_Hub_Proteins	HSP90AA1	3/231	0.003249730034750962	0.05213108597413001	0	0	9.990009990009991	57.23459892428726	CDC37;MDM2;TRAF2	3
COAD	5	PPI_Hub_Proteins	SMAD3	3/328	0.008593335176783864	0.1323373617224715	0	0	7.0356472795497185	33.46694434065352	TGIF1;SAP130;BRCA1	3
COAD	5	PPI_Hub_Proteins	IKBKG	3/332	0.00888205847012963	0.13152278888461183	0	0	6.950880444856349	32.83402645372447	CDC37;TAF7;TRAF2	3
COAD	5	PPI_Hub_Proteins	CDK2	4/675	0.010646119093749786	0.14638413753905957	0	0	4.5584045584045585	20.706825561622075	CDC37;PRPF3;MDM2;BRCA1	4
COAD	5	PPI_Hub_Proteins	SMAD2	3/370	0.011911646336738574	0.13488187763659856	0	0	6.237006237006238	27.631426239316973	TGIF1;DCUN1D1;BRCA1	3
COAD	5	PPI_Hub_Proteins	MYC	3/498	0.026088130217057203	0.17317120919943144	0	0	4.633920296570899	16.896547029904426	RPP30;SAP130;BRCA1	3
COAD	5	PPI_Hub_Proteins	TP53	3/502	0.02663205192731284	0.17378542359348212	0	0	4.596996628869139	16.667054070957697	MDM2;BRCA1;TAF1	3
COAD	5	PPI_Hub_Proteins	SRC	3/513	0.028159553658895428	0.1777283304700777	0	0	4.49842555105713	16.05878811515601	CDC37;BRCA1;GAB2	3
COAD	5	PPI_Hub_Proteins	UBC	3/540	0.03210582998720104	0.18728400825867272	0	0	4.273504273504273	14.695374554692416	MDM2;TRAF2;BRCA1	3
COAD	5	PPI_Hub_Proteins	TRAF6	3/550	0.03363826147962407	0.19045192161257748	0	0	4.195804195804197	14.232550176363851	EIF3M;CDC37;TRAF2	3
COAD	5	Reactome_2016	Regulation of TP53 Activity through Phosphorylation_Homo sapiens_R-HSA-6804756	3/89	2.0564459700099679e-4	0.15731811670576254	0	0	25.92912705272256	220.12172350272374	MDM2;BRCA1;TAF1	3
COAD	5	Transcription_Factor_PPIs	JUN	5/248	1.496839090134379e-5	0.004295928188685668	0	0	15.508684863523573	172.2948178277016	TGIF1;MDM2;TRAF2;BRCA1;TAF1	5
COAD	5	Transcription_Factor_PPIs	AR	5/271	2.2934261542639838e-5	0.0032910665313688166	0	0	14.192449616803861	151.61621669414038	TGIF1;CDC37;MDM2;BRCA1;TAF1	5
COAD	5	Transcription_Factor_PPIs	HIF1A	3/126	5.709396661512804e-4	0.0327719368370835	0	0	18.315018315018314	136.78071460391783	DCUN1D1;MDM2;BRCA1	3
COAD	5	Transcription_Factor_PPIs	TBP	3/160	0.0011411814415245864	0.04678843910250804	0	0	14.423076923076923	97.72631539908758	MDM2;TAF7;TAF1	3
COAD	5	Transcription_Factor_PPIs	PML	3/178	0.001550109312440966	0.04044376115186884	0	0	12.96456352636128	83.87333396346887	TGIF1;SAP130;MDM2	3
COAD	5	Transcription_Factor_PPIs	SIN3A	3/214	0.0026190558689058252	0.06263908619799766	0	0	10.783608914450037	64.10792287777343	TGIF1;SAP130;TAF1	3
COAD	5	Transcription_Factor_PPIs	POU5F1	3/338	0.009325805245818483	0.14869478364166136	0	0	6.827492034592627	31.918320189405023	COPB1;SAP130;TAF1	3
COAD	5	Transcription_Factor_PPIs	SMAD3	3/375	0.012349470754038019	0.14767908776703798	0	0	6.153846153846154	27.040874281541257	TGIF1;SAP130;BRCA1	3
COAD	5	Transcription_Factor_PPIs	SMAD2	3/384	0.013160850858987633	0.14527554602036347	0	0	6.009615384615385	26.024691708153465	TGIF1;DCUN1D1;BRCA1	3
COAD	5	Transcription_Factor_PPIs	HDAC2	3/387	0.013437993568908742	0.14284089460284477	0	0	5.963029218843173	25.698683619912483	SAP130;MDM2;BRCA1	3
COAD	5	WikiPathways_2019_Human	Androgen receptor signaling pathway WP138	3/90	2.12552623441213e-4	0.10032483826425254	0	0	25.641025641025642	216.8287425777975	TGIF1;MDM2;BRCA1	3
LUAD	1	BioCarta_2016	ATM Signaling Pathway_Homo sapiens_h_atmPathway	3/18	0.0024179546647483006	0.19101841851511572	0	0	10.92896174863388	65.84517241568834	TREX1;ATM;TP53	3
LUAD	1	BioCarta_2016	Tumor Suppressor Arf Inhibits Ribosomal Biogenesis_Homo sapiens_h_arfPathway	3/23	0.004960842506587685	0.14696495925766018	0	0	8.553100498930862	45.38428817508865	ATM;TP53;TBX2	3
LUAD	1	BioCarta_2016	Cell Cycle: G1/S Check Point _Homo sapiens_h_g1Pathway	3/26	0.007042109923674574	0.1854422279900971	0	0	7.566204287515763	37.49695421422977	GSK3B;ATM;TP53	3
LUAD	1	GO_Biological_Process_2018	nuclear-transcribed mRNA catabolic process (GO:0000956)	13/175	3.0190612579725027e-6	0.015406269599433682	0	0	4.871194379391101	61.91563091941429	RPL31;RPL23;SMG7;RPL9;RPL6;ZFP36L1;ZFP36;EXOSC5;RPL27A;EXOSC9;EXOSC8;ATM;RPS27A	13
LUAD	1	GO_Biological_Process_2018	ribosome biogenesis (GO:0042254)	13/227	4.883824350865266e-5	0.12461077831232725	0	0	3.7553260634072365	37.27911009066004	RPL31;RPL23;WDR74;GTF3A;RPL9;RPL6;EXOSC5;MTG1;RPL27A;EXOSC9;EXOSC8;RPS27A;RAN	13
LUAD	1	GO_Biological_Process_2018	regulation of nuclease activity (GO:0032069)	3/6	6.788456925792966e-5	0.11547165230773836	0	0	32.78688524590164	314.67874774115336	OAS2;OAS3;OASL	3
LUAD	1	GO_Biological_Process_2018	U4 snRNA 3'-end processing (GO:0034475)	3/8	1.858076977917118e-4	0.18963533636622107	0	0	24.59016393442623	211.24913857172604	EXOSC5;EXOSC9;EXOSC8	3
LUAD	1	GO_Biological_Process_2018	endosomal transport (GO:0016197)	12/230	2.270019412500099e-4	0.1930651510331334	0	0	3.421240199572345	28.70609376053809	RGP1;WASHC4;RIC1;VPS33A;VTA1;MVB12A;PTPN23;RPS27A;VPS25;SQSTM1;RAB11FIP4;ARF6	12
LUAD	1	GO_Biological_Process_2018	nuclear RNA surveillance (GO:0071027)	3/9	2.755669994385812e-4	0.17577729976688497	0	0	21.85792349726776	179.16239927394895	EXOSC5;EXOSC9;EXOSC8	3
LUAD	1	GO_Biological_Process_2018	glutathione derivative biosynthetic process (GO:1901687)	4/22	3.1225300852845016e-4	0.17704745583563125	0	0	11.922503725782414	96.23483486147201	GSTM3;GSTO2;GSTO1;GSTM5	4
LUAD	1	GO_Biological_Process_2018	glutathione derivative metabolic process (GO:1901685)	4/22	3.1225300852845016e-4	0.15934271025206811	0	0	11.922503725782414	96.23483486147201	GSTM3;GSTO2;GSTO1;GSTM5	4
LUAD	1	GO_Biological_Process_2018	nuclear mRNA surveillance (GO:0071028)	3/10	3.892286941756206e-4	0.18056672967074472	0	0	19.672131147540984	154.45265870808916	EXOSC5;EXOSC9;EXOSC8	3
LUAD	1	GO_Biological_Process_2018	positive regulation of protein polymerization (GO:0032273)	6/65	4.6470041705703406e-4	0.19761385235350373	0	0	6.0529634300126105	46.451153338095615	BAIAP2L1;RHOG;ANKRD53;PFN1;PFN2;ARF6	6
LUAD	1	KEA_2015	MAPKAPK2	6/47	7.598346414515861e-5	0.032520922654127885	0	0	8.371119637251482	79.40002638344177	ZFP36;KRT18;TSC2;TP53;ZFP36L1;HNRNPA0	6
LUAD	1	KEGG_2019_Human	PI3K-Akt signaling pathway	15/354	3.7774758978484054e-4	0.023269251530746177	0	0	2.7785495971103082	21.89853942006734	GSK3B;PHLPP1;LAMC3;TSC2;PPP2R5C;COL1A1;STK11;GNB2;GNB4;PKN2;ITGA6;SOS1;TP53;SOS2;ATF4	15
LUAD	1	KEGG_2019_Human	Focal adhesion	10/199	9.95545430818882e-4	0.0511046654487026	0	0	3.2951643463217732	22.77690023665746	COL1A1;GSK3B;CAV2;LAMC3;BRAF;FLNB;ITGA6;SOS1;SOS2;MYL12A	10
LUAD	1	KEGG_2019_Human	Glutathione metabolism	5/56	0.0016142261770689967	0.07102595179103585	0	0	5.85480093676815	37.639927309490496	GSTM3;GPX4;GSTO2;GSTO1;GSTM5	5
LUAD	1	KEGG_2019_Human	Regulation of actin cytoskeleton	10/214	0.001715662679518849	0.06605301316147569	0	0	3.0641948827945455	19.51265779361567	RRAS2;MYH14;BRK1;BRAF;ITGA6;PFN1;SOS1;SOS2;MYL12A;PFN2	10
LUAD	1	KEGG_2019_Human	Chemokine signaling pathway	9/190	0.002630289530240248	0.0675107646094997	0	0	3.106125970664366	18.452442506219324	GSK3B;GNB2;GNB4;BRAF;CXCL1;SOS1;SOS2;GNAI2;PF4	9
LUAD	1	KEGG_2019_Human	Mitophagy	5/65	0.0031236578133586514	0.0740066620395742	0	0	5.044136191677175	29.098363620582244	RRAS2;USP30;SQSTM1;TP53;ATF4	5
LUAD	1	KEGG_2019_Human	Cellular senescence	8/160	0.0032274296624465073	0.07100345257382316	0	0	3.278688524590164	18.80678435633149	PPP3CA;TSC2;RRAS2;ATM;HIPK1;SQSTM1;TP53;ZFP36L1	8
LUAD	1	KEGG_2019_Human	Relaxin signaling pathway	7/130	0.0038359164820135068	0.06949778096824472	0	0	3.530895334174023	19.643595591662333	COL1A1;GNB2;GNB4;SOS1;SOS2;ATF4;GNAI2	7
LUAD	1	KEGG_2019_Human	Dopaminergic synapse	7/131	0.004000912871203229	0.06846006468503303	0	0	3.503941934676511	19.34607888008716	GSK3B;PPP3CA;GNB2;GNB4;PPP2R5C;ATF4;GNAI2	7
